region_id,M_Hbn_in_RM_0_14,M_Hbn_in_RM_15_24,M_Hbn_in_RM_25_34,M_Hbn_in_RM_35_44,M_Hbn_in_RM_45_54,M_Hbn_in_RM_55_64,M_Hbn_in_RM_65_74,M_Hbn_in_RM_75_84,M_Hbn_in_RM_85ov,M_Hbn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU_15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Wife_in_RM_0_14,F_Wife_in_RM_15_24,F_Wife_in_RM_25_34,F_Wife_in_RM_35_44,F_Wife_in_RM_45_54,F_Wife_in_RM_55_64,F_Wife_in_RM_65_74,F_Wife_in_RM_75_84,F_Wife_in_RM_85ov,F_Wife_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU_15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
POA6317,0,5,81,150,178,146,109,49,8,726,0,23,40,23,29,15,7,0,0,137,0,0,6,10,5,0,0,0,0,21,502,0,0,0,0,0,0,0,0,502,0,57,0,0,0,0,0,0,0,57,0,82,25,6,7,0,0,0,0,120,0,24,3,0,5,7,0,0,3,42,0,7,5,4,0,3,0,0,0,19,0,15,9,7,10,4,4,0,0,49,0,12,28,39,44,35,27,9,4,198,7,13,7,4,12,3,6,5,0,57,509,238,204,243,290,213,153,63,15,1928,0,15,116,176,176,143,83,33,3,745,0,35,41,28,28,9,0,0,0,141,0,18,43,42,15,11,4,3,4,140,468,0,0,0,0,0,0,0,0,468,0,49,0,0,0,0,0,0,0,49,0,47,3,3,0,3,0,0,0,56,0,12,11,6,3,9,4,3,0,48,0,8,3,3,0,0,0,0,0,14
POA6318,0,0,0,4,11,6,9,5,0,35,0,0,0,7,3,3,0,0,0,13,0,0,0,5,0,0,0,0,0,5,26,0,0,0,0,0,0,0,0,26,0,7,0,0,0,0,0,0,0,7,0,4,3,0,0,3,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,26,11,10,16,20,15,9,5,0,112,0,0,4,5,9,13,4,3,0,38,0,0,3,7,3,0,0,0,0,13,0,0,0,5,3,0,3,0,0,11,27,0,0,0,0,0,0,0,0,27,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
POA6320,0,0,26,38,48,42,15,6,5,180,0,0,11,5,5,0,0,0,0,21,0,0,0,3,3,0,0,0,0,6,110,0,0,0,0,0,0,0,0,110,0,10,0,0,0,0,0,0,0,10,0,17,4,0,0,0,0,0,0,21,0,0,3,3,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,3,0,0,6,0,3,5,0,14,4,8,4,0,38,3,4,4,6,3,0,0,0,0,20,113,37,53,55,79,46,26,10,5,424,0,3,34,46,46,31,18,5,0,183,0,3,10,8,4,3,0,0,0,28,0,3,4,3,7,3,0,0,0,20,121,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13,0,3,0,0,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0
POA6321,0,0,3,4,10,8,9,6,4,44,0,3,3,0,3,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,34,0,0,0,0,0,0,0,0,34,0,5,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,4,3,0,20,0,3,0,0,0,0,0,0,0,3,34,19,9,10,13,15,13,9,4,126,0,3,4,5,7,9,10,7,0,45,0,4,4,3,0,0,0,0,0,11,0,0,3,4,6,0,0,0,0,13,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6322,0,0,5,23,22,28,15,6,4,103,0,0,4,3,3,0,4,0,0,14,0,0,0,3,3,0,0,0,0,6,36,0,0,0,0,0,0,0,0,36,0,3,0,0,0,0,0,0,0,3,0,3,5,3,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,3,8,6,5,0,0,27,0,3,0,0,0,3,0,3,0,9,36,14,14,35,36,43,24,9,4,215,0,3,11,18,25,26,15,4,3,105,0,4,5,9,0,0,0,0,0,18,0,0,0,0,3,0,0,0,0,3,44,0,0,0,0,0,0,0,0,44,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
POA6323,0,0,8,26,46,59,43,0,5,187,0,0,9,8,7,5,4,0,0,33,0,0,3,0,0,4,0,0,0,7,96,0,0,0,0,0,0,0,0,96,0,14,0,0,0,0,0,0,0,14,0,12,0,3,3,0,0,0,0,18,0,4,0,0,0,0,3,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,4,0,0,0,8,0,3,3,6,14,7,12,0,0,45,3,4,0,3,7,3,3,0,0,23,99,37,23,46,81,82,68,0,5,441,0,0,11,42,50,47,36,0,0,186,0,7,11,6,3,3,3,0,0,33,0,0,7,11,9,0,3,4,0,34,83,0,0,0,0,0,0,0,0,83,0,10,0,0,0,0,0,0,0,10,0,5,3,3,0,0,0,0,0,11,0,0,0,0,0,4,0,3,3,10,0,0,0,0,0,0,0,0,0,0
POA6324,0,7,42,95,120,125,98,50,11,548,0,14,34,34,18,19,3,0,0,122,0,0,0,3,9,6,0,0,0,18,293,0,0,0,0,0,0,0,0,293,0,48,0,0,0,0,0,0,0,48,0,59,18,3,3,3,4,0,0,90,0,15,0,0,0,3,3,3,0,24,0,9,0,4,7,0,0,0,0,20,0,13,4,0,3,0,0,0,0,20,0,13,7,19,33,22,15,20,5,134,6,7,3,8,7,6,6,3,0,46,299,185,108,166,200,184,129,76,16,1363,0,9,68,108,139,126,73,37,3,563,0,19,37,28,24,22,3,0,0,133,0,15,19,32,28,7,0,4,4,109,284,0,0,0,0,0,0,0,0,284,0,39,0,0,0,0,0,0,0,39,0,29,6,3,3,0,0,0,0,41,0,11,3,4,0,3,4,3,4,32,0,5,0,0,0,0,0,0,0,5
POA6326,0,0,7,15,24,35,21,8,0,110,0,0,4,3,4,7,3,0,0,21,0,0,0,0,4,4,0,0,0,8,45,0,0,0,0,0,0,0,0,45,0,12,0,0,0,0,0,0,0,12,0,10,4,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,0,0,14,3,0,3,0,3,0,3,0,0,12,48,22,25,24,40,49,30,8,0,246,0,3,12,17,32,29,20,3,0,116,0,0,9,5,6,3,0,0,0,23,0,0,0,3,3,0,0,3,0,9,32,0,0,0,0,0,0,0,0,32,0,14,0,0,0,0,0,0,0,14,0,8,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
POA6327,0,0,6,14,15,15,7,7,0,64,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,27,0,12,0,0,0,0,0,0,0,12,0,5,0,3,3,0,0,0,0,11,0,6,0,0,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,6,0,0,19,0,0,0,0,0,0,0,0,0,0,27,23,6,27,27,21,13,7,0,151,0,0,6,19,17,17,0,3,0,62,0,3,3,3,0,3,0,0,0,12,0,0,0,3,0,0,0,0,3,6,29,0,0,0,0,0,0,0,0,29,0,5,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6328,0,0,6,15,27,13,19,7,3,90,0,3,7,3,3,3,0,0,0,19,0,0,0,3,0,0,0,0,0,3,37,0,0,0,0,0,0,0,0,37,0,3,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,6,8,3,0,33,0,0,0,3,0,0,0,0,0,3,37,13,19,29,38,22,27,10,3,198,0,3,11,11,23,20,15,4,0,87,0,3,5,7,3,0,0,0,0,18,0,3,0,3,0,0,0,0,0,6,41,0,0,0,0,0,0,0,0,41,0,3,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3
POA6330,0,40,549,1028,1200,1258,901,557,113,5646,0,149,321,316,227,178,57,20,5,1273,0,7,15,46,81,33,17,6,7,212,3201,0,0,0,0,0,0,0,0,3201,0,574,0,0,0,0,0,0,0,574,0,650,144,85,48,22,0,0,0,949,0,83,37,20,16,23,7,4,5,195,0,67,36,24,17,8,3,0,0,155,0,114,98,37,55,38,22,15,3,382,0,91,137,200,247,261,171,176,77,1360,70,76,56,42,54,59,56,30,6,449,3271,1851,1393,1798,1945,1880,1234,808,216,14396,0,101,733,1242,1342,1191,811,361,57,5838,0,239,363,307,289,120,49,15,0,1382,0,69,205,346,286,87,38,50,24,1105,2960,0,0,0,0,0,0,0,0,2960,0,550,0,0,0,0,0,0,0,550,0,415,84,29,27,16,4,0,0,575,0,71,27,11,23,43,33,32,14,254,0,48,13,6,4,5,0,0,0,76
POA6333,0,7,47,135,190,224,213,86,17,919,0,15,39,39,55,42,15,4,0,209,0,0,5,9,15,7,0,0,5,41,466,0,0,0,0,0,0,0,0,466,0,62,0,0,0,0,0,0,0,62,0,67,17,6,11,3,0,0,0,104,0,3,0,3,5,4,8,0,0,23,0,4,0,4,3,0,0,0,0,11,0,14,3,3,11,4,3,0,0,38,0,10,20,25,60,75,39,29,12,270,10,14,9,15,9,16,6,7,0,86,476,196,140,239,359,375,284,126,34,2229,0,6,81,185,209,233,171,59,10,954,0,23,38,56,61,35,10,0,3,226,0,5,32,57,51,13,3,4,4,169,445,0,0,0,0,0,0,0,0,445,0,70,0,0,0,0,0,0,0,70,0,33,11,6,3,3,0,0,0,56,0,3,0,3,0,4,3,5,7,25,0,7,3,0,3,0,0,0,3,16
POA6335,0,0,18,33,34,45,20,3,0,153,0,6,8,5,3,3,0,0,0,25,0,0,0,0,3,0,0,3,0,6,102,0,0,0,0,0,0,0,0,102,0,4,0,0,0,0,0,0,0,4,0,19,4,0,0,0,0,0,0,23,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,7,0,9,9,4,9,9,9,4,0,53,7,0,4,0,3,0,0,0,0,14,109,45,43,48,52,57,29,10,0,393,0,3,25,35,31,37,12,3,3,149,0,4,9,7,0,3,0,0,0,23,0,3,6,5,3,0,3,0,0,20,112,0,0,0,0,0,0,0,0,112,0,5,0,0,0,0,0,0,0,5,0,7,3,3,0,3,0,0,0,16,0,3,0,0,0,0,3,0,0,6,0,3,0,0,3,0,0,0,0,6
POA6336,0,0,5,11,6,13,7,0,0,42,0,0,7,3,4,0,0,0,0,14,0,0,0,3,0,3,0,0,0,6,23,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,5,0,0,20,0,5,3,3,0,0,0,0,0,11,23,5,19,23,19,23,12,0,0,124,0,0,6,8,9,19,4,0,0,46,0,0,6,3,7,0,0,0,0,16,0,0,5,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6337,0,0,18,15,26,25,8,3,0,95,0,4,10,4,4,0,0,0,0,22,0,0,0,3,3,0,0,0,0,6,57,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,4,3,6,10,3,0,0,26,0,0,3,3,3,3,0,0,0,12,57,19,38,28,45,38,11,3,0,239,0,0,18,22,32,16,6,0,0,94,0,3,13,3,0,0,0,0,0,19,0,0,0,3,3,0,0,0,3,9,44,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6338,0,0,17,30,40,30,14,7,0,138,0,3,4,3,14,3,0,0,0,27,0,0,0,0,0,0,4,0,0,4,84,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,11,0,11,5,13,14,15,10,3,0,71,4,3,0,0,3,0,3,3,0,16,88,25,38,46,76,48,31,13,0,365,0,0,19,42,36,28,12,3,0,140,0,0,8,13,7,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6341,0,0,12,12,19,13,7,0,0,63,0,0,7,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,31,0,5,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,5,3,3,3,3,0,23,0,0,0,0,0,0,0,0,0,0,31,14,25,22,22,19,10,3,0,146,0,3,14,22,8,16,0,0,0,63,0,3,6,3,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6343,0,0,8,13,11,9,7,3,0,51,0,0,0,5,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,31,0,3,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,3,3,0,0,16,0,3,0,0,5,0,0,0,0,8,31,12,12,18,25,12,10,3,0,123,0,0,12,8,8,17,5,3,0,53,0,0,7,6,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,3,33,0,0,0,0,0,0,0,0,33,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6346,0,3,11,24,27,17,14,3,3,102,0,4,8,10,4,3,0,0,0,29,0,0,0,0,0,0,3,0,0,3,69,0,0,0,0,0,0,0,0,69,0,4,0,0,0,0,0,0,0,4,0,8,0,3,0,0,0,0,0,11,0,3,0,3,0,3,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,6,7,12,11,11,3,0,50,0,0,4,0,3,4,0,0,0,11,69,22,29,50,50,38,28,6,3,295,0,3,18,19,23,17,7,8,0,95,0,7,7,9,7,0,0,0,0,30,0,0,3,3,3,3,0,0,0,12,56,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3
POA6348,0,5,32,70,50,48,41,20,0,266,0,0,19,16,14,6,3,0,0,58,0,0,0,3,3,0,0,0,0,6,163,0,0,0,0,0,0,0,0,163,0,3,0,0,0,0,0,0,0,3,0,8,5,3,0,0,0,0,0,16,0,0,3,0,0,3,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,3,3,0,0,12,0,3,14,7,23,18,11,5,4,85,3,3,3,0,0,6,3,0,0,18,166,22,76,105,93,84,61,25,4,636,0,5,52,60,56,44,41,6,3,267,0,5,24,15,9,4,3,0,0,60,0,0,6,0,4,0,3,0,0,13,143,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6350,0,0,3,8,6,10,14,0,0,41,0,0,3,3,3,0,0,0,0,9,0,0,0,3,0,3,0,0,0,6,7,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,3,5,3,0,24,0,0,0,0,0,0,3,0,0,3,7,12,9,14,16,16,22,3,0,99,0,0,4,4,13,9,6,3,0,39,0,0,3,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,18,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA6352,0,0,11,27,21,14,9,4,0,86,0,0,12,0,5,0,0,0,0,17,0,0,0,0,0,4,0,0,0,4,48,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,5,7,8,0,0,31,0,0,4,0,0,0,0,0,0,4,48,9,35,27,31,30,17,4,0,201,0,3,17,15,25,18,7,3,0,88,0,0,10,4,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA6353,0,0,16,31,41,27,19,9,3,146,0,5,4,10,5,3,0,0,0,27,0,0,0,0,0,3,0,0,0,3,74,0,0,0,0,0,0,0,0,74,0,3,0,0,0,0,0,0,0,3,0,11,4,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,4,7,11,13,6,7,3,6,57,0,0,0,5,0,5,3,0,0,13,74,31,31,60,59,44,29,12,9,349,0,0,23,40,36,30,16,7,0,152,0,5,13,4,8,0,0,0,0,30,0,0,4,4,0,3,0,0,0,11,73,0,0,0,0,0,0,0,0,73,0,7,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA6355,0,0,22,38,44,47,10,10,0,171,0,3,17,12,3,3,0,0,0,38,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,12,0,0,4,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,9,0,5,9,13,27,11,6,5,0,76,0,0,6,0,4,0,5,0,0,15,86,19,65,66,78,61,24,15,0,414,0,0,29,40,47,35,13,5,0,169,0,8,12,11,6,0,0,0,0,37,0,0,5,0,0,0,0,0,0,5,97,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3
POA6358,0,0,4,10,15,14,10,5,0,58,0,0,3,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,4,0,0,3,19,0,0,0,0,4,0,3,0,0,7,21,0,15,10,27,18,13,5,3,112,0,4,6,7,24,14,5,0,0,60,0,3,3,3,0,3,0,0,0,12,0,0,0,4,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6359,0,0,8,18,13,18,13,4,0,74,0,3,9,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,4,7,5,3,4,4,3,0,30,3,0,0,0,0,4,0,0,0,7,41,7,27,27,16,26,17,7,0,168,0,0,14,21,13,15,7,0,0,70,0,0,10,3,3,0,0,0,0,16,0,3,0,0,3,0,0,0,0,6,43,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
POA6365,0,0,16,22,29,33,11,10,5,126,0,0,7,10,0,5,3,0,0,25,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,61,0,4,0,0,0,0,0,0,0,4,0,4,5,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,8,9,3,10,11,0,0,41,4,3,0,3,0,0,0,0,0,10,65,14,36,44,38,48,25,10,5,285,0,3,15,28,32,29,7,5,0,119,0,3,11,7,3,0,0,0,0,24,0,0,3,3,3,0,3,0,3,15,72,0,0,0,0,0,0,0,0,72,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6367,0,0,0,7,10,12,4,3,0,36,0,0,5,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,31,0,3,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,3,0,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,3,3,0,0,23,0,0,0,0,4,0,0,0,0,4,31,15,11,16,22,18,10,3,0,126,0,3,5,8,12,12,3,3,0,46,0,0,8,3,0,3,0,0,0,14,0,0,4,3,5,0,0,0,0,12,36,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
