region_id,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
POA6333,124,0,0,0,0,0,0,7,131,50,8,3,0,0,0,0,5,66,41,20,19,4,3,0,0,3,90,35,19,36,16,13,0,0,8,127,21,26,56,32,6,3,0,4,148,28,32,88,34,10,7,3,8,210,32,28,76,50,18,5,0,9,218,45,27,66,39,23,4,0,12,216,34,20,68,42,13,4,4,3,188,37,16,96,50,13,6,0,9,227,22,16,79,52,20,6,0,4,199,14,6,28,42,16,3,4,3,116,3,5,25,18,25,4,5,3,88,0,6,9,21,15,4,8,3,66,3,4,14,15,12,6,4,6,64,489,233,663,415,187,52,28,87,2154
POA6335,8,0,0,0,0,0,0,3,11,9,8,4,0,0,0,0,0,21,15,0,6,0,0,0,0,0,21,4,4,8,6,6,0,0,0,28,0,3,5,10,4,0,3,3,28,0,0,9,8,0,7,0,4,28,0,0,8,3,6,6,0,3,26,6,0,8,5,6,0,5,0,30,3,0,16,10,8,0,3,0,40,3,0,4,5,0,5,0,0,17,0,3,3,5,5,0,0,0,16,0,0,0,5,0,0,0,0,5,0,0,0,7,0,0,0,3,10,0,0,0,0,0,0,3,0,3,0,0,4,7,0,0,0,0,11,48,18,75,71,35,18,14,16,295
POA6336,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,6,4,0,0,0,0,0,0,3,7,3,3,0,0,3,0,0,0,9,3,3,3,0,0,0,0,0,9,0,3,3,3,0,0,0,0,9,3,3,6,0,0,0,0,0,12,0,0,0,6,0,0,0,0,6,0,0,0,3,4,0,3,0,10,0,0,5,3,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,17,18,7,0,3,9,85
POA6337,5,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,3,14,8,5,6,3,0,0,0,0,22,5,4,4,5,0,0,0,0,18,0,0,9,8,0,0,0,0,17,3,3,4,6,0,0,0,0,16,0,4,7,9,3,0,0,0,23,0,4,5,11,4,0,0,0,24,0,0,8,4,0,0,0,0,12,0,0,3,5,3,0,0,0,11,3,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,35,20,49,51,14,0,0,3,172
POA6338,3,0,0,0,0,0,0,4,7,6,0,0,0,0,0,0,0,6,7,3,10,0,0,0,0,0,20,3,0,5,3,3,0,0,0,14,6,3,10,6,3,0,0,0,28,3,3,12,15,3,0,0,3,39,0,3,11,7,3,0,3,0,27,3,0,9,8,6,0,3,3,32,0,5,3,12,4,0,0,0,24,3,0,10,6,4,0,3,0,26,0,3,3,4,0,3,0,0,13,0,0,5,0,3,0,0,0,8,0,0,0,0,3,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,20,78,61,32,3,12,13,253
POA6341,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,3,4,7,0,0,0,0,0,14,3,0,4,0,3,0,0,0,10,4,0,0,8,0,0,0,0,12,0,0,8,3,0,0,0,0,11,0,3,0,3,0,0,0,3,9,0,0,3,3,3,0,0,0,9,0,0,6,3,0,0,0,0,9,3,0,4,4,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,32,24,9,0,3,3,99
POA6343,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5,3,3,5,0,0,0,0,16,0,0,0,4,0,0,4,0,8,0,0,0,5,3,0,0,0,8,0,0,3,3,3,0,0,0,9,0,0,3,3,0,3,0,0,9,0,0,4,4,0,0,0,0,8,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,14,3,17,27,9,3,4,3,80
POA6346,10,0,0,0,0,0,0,0,10,12,3,3,0,0,0,0,0,18,8,0,6,3,0,0,0,3,20,4,3,10,8,0,0,0,0,25,5,3,8,7,0,0,0,0,23,0,0,4,3,3,4,0,0,14,0,0,12,8,3,0,4,3,30,6,0,6,5,3,0,0,3,23,0,3,4,6,3,0,0,0,16,3,3,4,0,3,0,0,0,13,0,3,0,3,3,0,0,0,9,0,0,0,3,3,0,0,0,6,0,0,0,3,3,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,48,18,57,49,27,4,7,12,222
POA6348,11,0,0,0,0,0,0,3,14,16,8,0,0,0,0,0,3,27,20,6,13,6,0,0,0,0,45,17,10,19,14,0,0,0,3,63,12,4,14,10,4,0,0,3,47,7,6,12,13,7,0,0,0,45,7,0,12,4,4,5,0,3,35,5,0,14,17,11,0,0,3,50,4,6,10,11,4,0,0,6,41,0,0,15,14,4,0,0,3,36,5,0,11,12,7,0,0,7,42,0,3,0,6,6,8,3,0,26,0,0,0,0,7,0,0,4,11,0,0,3,5,0,0,0,3,11,0,0,3,0,3,0,0,3,9,104,43,126,112,57,13,3,44,502
POA6350,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,10,0,3,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,5,3,0,3,3,3,0,0,3,15,0,3,3,3,3,0,3,3,18,0,0,0,3,3,0,0,0,6,3,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,6,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,12,24,9,0,3,6,84
POA6352,7,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,4,9,0,0,3,0,0,0,0,12,4,3,9,0,0,0,0,0,16,4,0,5,5,0,0,0,0,14,0,3,0,0,4,0,0,0,7,0,3,3,10,3,0,0,3,22,0,0,3,5,0,0,0,0,8,0,0,3,3,6,3,0,0,15,0,0,3,3,0,3,0,3,12,0,0,0,3,0,3,0,0,6,0,0,3,3,0,3,0,0,9,0,0,3,3,0,3,0,0,9,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,28,9,32,38,16,15,0,6,144
POA6353,13,0,0,0,0,0,0,3,16,9,3,0,0,0,0,0,3,15,14,3,3,3,0,0,0,0,23,3,3,7,3,4,0,0,0,20,0,4,9,6,4,3,0,3,29,3,3,6,9,0,0,0,0,21,4,4,6,11,0,0,3,0,28,0,3,5,14,0,0,3,0,25,3,0,7,8,3,0,0,0,21,0,0,7,10,9,0,0,0,26,0,0,3,3,4,0,0,3,13,0,0,0,3,3,0,0,0,6,0,0,0,0,3,3,3,0,9,0,0,0,3,0,0,3,3,9,0,0,0,0,3,0,3,0,6,49,23,53,73,33,6,15,15,267
POA6355,5,0,0,0,0,0,0,0,5,7,0,3,0,0,0,0,0,10,11,10,9,0,3,0,0,0,33,7,4,9,6,0,0,0,0,26,3,9,10,6,0,0,0,0,28,9,0,10,13,0,0,0,0,32,4,0,14,14,4,0,0,0,36,0,4,10,8,7,6,3,0,38,0,0,10,8,8,0,0,0,26,0,0,8,6,3,0,3,3,23,0,0,4,3,5,0,0,0,12,0,0,3,7,3,0,0,0,13,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,27,90,77,33,6,6,3,288
POA6358,5,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,8,0,3,3,0,0,0,0,0,6,0,0,4,3,0,0,0,0,7,0,0,0,5,0,0,0,0,5,0,0,6,0,3,0,0,0,9,0,0,0,8,3,0,0,0,11,0,0,3,7,3,3,0,0,16,0,0,3,4,3,0,0,0,10,0,0,0,0,3,0,0,0,3,0,0,3,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,22,27,18,3,3,0,92
POA6359,6,3,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,10,10,3,6,0,0,0,0,4,23,0,3,7,0,3,0,0,0,13,6,3,4,4,0,0,0,0,17,4,3,5,4,3,0,0,0,19,0,3,7,0,0,0,0,0,10,0,3,3,0,3,3,0,0,12,3,3,0,3,0,0,0,0,9,0,3,3,5,3,0,0,0,14,0,0,0,6,0,0,0,0,6,0,0,0,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,39,27,35,25,15,9,0,4,154
POA6365,3,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,9,7,0,6,0,0,0,0,0,13,3,6,3,3,3,0,0,0,18,3,0,9,11,0,0,0,0,23,0,0,8,7,3,0,0,0,18,3,3,7,7,0,0,0,0,20,0,4,6,12,3,0,4,0,29,3,3,10,6,0,0,0,0,22,0,3,9,3,3,4,0,0,22,0,0,3,7,0,0,0,0,10,0,0,4,0,4,0,0,0,8,0,0,0,3,3,0,0,0,6,3,0,3,4,0,0,0,0,10,0,0,0,0,3,0,0,0,3,28,19,71,66,22,4,4,0,214
POA6367,4,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,6,0,4,0,0,0,0,3,0,7,3,0,4,4,0,0,0,0,11,3,0,3,3,0,0,3,3,15,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,9,0,0,0,0,3,0,3,0,6,0,0,4,0,3,0,0,0,7,0,0,7,3,0,0,0,0,10,0,0,3,0,0,3,0,0,6,0,0,0,0,3,0,0,0,3,3,0,0,3,3,0,0,0,9,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,0,0,6,19,7,24,13,21,6,9,3,102
POA6368,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,3,4,0,0,0,0,0,7,0,3,3,4,0,0,0,0,10,0,0,0,0,3,0,0,3,6,3,0,3,3,0,3,0,0,12,0,0,0,5,0,0,0,0,5,0,0,3,0,3,0,0,0,6,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,9,12,19,12,6,6,0,3,67
POA6369,6,3,0,0,0,0,0,0,9,12,0,0,0,0,0,0,4,16,5,3,5,3,0,0,0,0,16,0,0,7,3,0,0,0,0,10,5,0,4,5,0,0,0,0,14,4,4,6,5,5,0,0,0,24,0,0,9,3,4,0,0,0,16,0,3,10,9,3,4,0,3,32,0,5,10,0,0,0,0,0,15,4,0,3,6,0,0,0,0,13,0,3,3,12,0,0,0,0,18,3,0,4,3,5,3,0,0,18,0,0,0,4,6,5,0,4,19,0,0,4,3,4,0,0,0,11,0,3,3,4,3,5,4,3,25,39,24,68,60,30,17,4,14,256
POA6370,10,0,0,0,0,0,0,0,10,7,0,6,0,0,0,0,0,13,5,4,0,0,0,0,0,0,9,0,3,4,0,3,0,3,3,16,0,0,5,8,3,0,0,3,19,0,4,5,0,3,3,0,0,15,0,3,8,11,0,0,0,0,22,3,0,11,6,3,0,3,0,26,0,0,4,3,3,0,3,0,13,0,4,5,0,0,4,0,3,16,0,3,0,6,3,0,0,0,12,0,0,0,9,4,0,0,0,13,0,0,5,3,0,0,0,3,11,0,3,0,0,3,0,0,0,6,0,0,0,0,0,4,0,3,7,25,24,53,46,25,11,9,15,208
POA6373,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,6,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,5,0,0,3,0,0,0,0,8,0,0,7,4,0,0,0,0,11,0,0,3,3,4,0,0,0,10,0,0,5,4,0,0,0,0,9,0,0,3,0,0,3,0,3,9,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,7,24,27,4,3,0,3,82
POA6375,6,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,9,13,3,8,3,0,0,0,0,27,5,3,4,5,0,3,0,0,20,4,0,11,4,7,0,0,0,26,0,3,11,5,4,0,0,0,23,3,4,8,4,0,0,0,0,19,3,0,9,7,5,4,0,6,34,0,0,17,10,4,0,0,0,31,0,3,13,11,3,3,4,0,37,3,3,7,7,13,3,0,0,36,0,4,4,10,3,0,0,0,21,0,3,3,3,5,4,3,0,21,0,0,5,3,4,3,0,0,15,6,0,9,7,0,0,0,0,22,52,26,109,79,48,20,7,6,347
POA6383,9,3,0,0,0,0,0,3,15,9,0,4,0,0,0,0,3,16,7,5,0,4,4,0,0,0,20,4,3,7,3,7,0,5,0,29,5,4,12,4,3,3,0,0,31,7,3,16,11,0,0,0,0,37,7,7,17,12,4,0,0,0,47,3,0,13,16,4,3,0,3,42,10,4,10,15,4,3,0,0,46,9,0,8,10,6,0,0,0,33,0,3,12,12,3,3,5,0,38,0,0,4,9,5,3,0,3,24,0,0,6,3,6,3,5,3,26,0,0,0,7,8,0,0,0,15,5,3,0,3,5,0,0,0,16,75,35,109,109,59,18,15,15,435
POA6386,4,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,6,3,0,0,3,3,0,0,0,9,0,0,3,0,0,0,0,0,3,0,0,4,3,3,0,0,0,10,0,3,5,3,0,0,0,0,11,0,3,4,0,3,3,0,0,13,0,0,7,0,3,0,0,0,10,0,0,3,0,3,0,0,0,6,0,3,3,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,29,17,15,6,3,0,92
POA6390,30,3,0,0,0,0,0,10,43,28,3,0,0,0,0,0,6,37,31,9,3,4,3,0,0,8,58,17,14,17,8,0,0,0,8,64,9,10,29,13,3,4,0,9,77,11,11,25,20,5,0,0,6,78,8,4,19,18,10,5,0,5,69,3,3,18,15,5,5,0,3,52,3,10,26,11,6,0,3,5,64,3,0,17,8,5,0,3,3,39,0,4,10,9,8,0,0,0,31,0,0,6,3,3,3,3,0,18,0,0,3,3,5,3,0,3,17,0,0,0,3,0,0,0,3,6,0,0,4,3,3,0,3,0,13,143,71,177,118,56,20,12,69,666
POA6391,17,0,0,0,0,0,0,3,20,9,3,3,3,3,0,0,0,21,10,10,0,3,0,0,0,0,23,3,5,6,3,3,0,0,3,23,6,8,8,7,3,0,0,5,37,3,3,11,12,3,0,0,0,32,3,3,17,3,3,0,0,0,29,5,0,16,21,5,0,0,0,47,4,0,8,8,3,3,3,3,32,0,0,13,7,6,0,0,0,26,0,3,6,4,5,0,0,0,18,0,0,3,10,3,0,0,0,16,0,0,3,8,6,4,0,0,21,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,60,35,94,94,43,7,3,14,350
POA6392,9,0,0,0,0,0,0,0,9,0,3,4,0,0,0,0,0,7,0,0,0,6,0,0,0,0,6,4,3,5,0,0,5,0,0,17,0,0,4,0,3,0,0,3,10,0,0,9,13,3,0,0,0,25,3,3,3,3,3,0,0,0,15,4,3,6,4,3,0,0,3,23,0,5,4,5,0,0,0,0,14,3,0,7,5,5,0,0,0,20,0,0,3,7,0,0,3,0,13,0,3,3,4,0,3,0,0,13,0,0,0,3,4,0,0,0,7,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,23,20,48,50,24,8,3,6,182
POA6393,9,0,3,0,0,0,0,0,12,6,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,3,0,3,3,3,0,0,0,0,9,0,3,5,0,0,0,0,0,8,0,3,7,9,0,0,0,0,19,0,0,6,3,0,0,0,4,13,3,3,4,4,3,0,0,0,17,3,0,6,7,0,0,0,0,16,0,0,6,0,6,0,0,0,12,0,0,3,3,3,0,0,0,9,0,0,0,4,4,0,0,0,8,0,0,0,0,4,0,0,0,4,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,21,15,46,36,20,0,0,4,142
POA6394,6,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,7,5,3,7,5,0,0,0,0,20,0,3,8,6,3,0,0,0,20,4,0,7,3,3,0,0,0,17,0,0,4,5,3,0,0,0,12,0,0,5,5,3,0,0,3,16,0,0,4,3,3,0,0,0,10,0,3,3,3,3,0,0,0,12,0,0,0,4,3,0,0,0,7,0,0,4,3,0,0,0,0,7,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,25,12,46,43,21,0,0,3,150
POA6395,29,0,0,0,0,0,0,3,32,19,10,7,3,0,0,0,3,42,19,13,8,7,0,0,0,5,52,6,12,7,7,4,3,4,4,47,7,7,14,10,0,0,0,0,38,13,0,23,12,5,4,0,0,57,8,4,21,17,4,0,4,0,58,5,0,20,19,9,0,0,0,53,0,0,20,20,9,3,0,0,52,0,0,13,22,5,0,0,0,40,0,4,15,9,8,3,0,0,39,0,3,8,12,5,3,0,0,31,3,0,5,10,8,3,4,0,33,0,5,6,6,5,3,3,0,28,0,3,4,3,3,0,0,5,18,109,61,171,157,65,22,15,20,620
POA6396,6,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,3,7,3,0,0,0,0,0,0,10,9,3,7,0,0,0,0,0,19,0,0,8,3,3,0,0,0,14,0,0,0,3,0,0,0,3,6,0,0,3,3,3,0,0,3,12,0,3,3,3,0,0,0,3,12,3,3,3,3,3,0,0,0,15,0,0,5,3,0,0,0,0,8,0,3,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,15,29,27,9,0,0,12,120
POA6397,5,0,0,0,0,0,0,0,5,4,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,3,3,3,3,3,0,0,3,0,15,3,3,3,3,3,0,0,0,15,0,3,0,3,0,0,0,0,6,4,3,3,3,0,0,0,0,13,0,0,6,0,4,0,0,0,10,3,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,7,0,3,0,6,0,0,0,0,9,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,22,15,21,25,13,3,3,0,102
POA6398,10,0,0,0,0,0,0,0,10,3,3,0,0,0,0,0,0,6,5,5,0,3,0,0,0,0,13,5,0,7,3,0,0,0,0,15,5,0,4,5,0,0,0,0,14,0,0,6,11,4,0,0,0,21,3,0,5,4,0,0,0,0,12,6,0,8,5,5,0,0,0,24,3,0,11,3,4,0,0,0,21,0,5,10,5,3,0,0,4,27,0,0,8,7,3,0,0,6,24,0,0,5,7,5,0,0,0,17,0,0,0,3,3,0,3,3,12,0,4,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,6,43,17,64,56,27,0,6,13,226
POA6401,189,5,0,0,0,3,0,34,231,126,26,22,9,3,0,0,11,197,103,43,43,14,8,3,3,16,233,43,34,64,29,17,6,7,19,219,28,20,77,59,27,11,7,25,254,27,28,77,41,28,13,4,21,239,28,21,81,56,25,8,6,15,240,31,15,89,75,29,18,10,24,291,32,24,73,68,34,11,6,22,270,14,19,75,59,39,16,5,17,244,17,14,41,47,23,19,3,14,178,7,7,23,29,24,10,10,16,126,6,0,13,30,22,10,11,16,108,4,13,6,20,17,10,15,18,103,7,3,25,13,18,5,12,25,108,662,272,709,549,314,143,99,293,3041
POA6403,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,6,3,3,0,3,0,0,0,0,9,0,0,3,3,3,0,0,0,9,0,0,0,3,0,0,0,0,3,3,3,3,3,0,0,0,0,12,3,3,3,3,3,0,0,0,15,0,0,0,3,0,0,0,0,3,0,3,0,3,0,3,0,0,9,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,21,12,12,21,15,3,0,0,84
POA6405,6,0,0,0,0,0,0,0,6,0,4,3,0,0,0,0,0,7,4,3,3,0,0,0,0,0,10,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,3,7,4,3,0,0,17,0,0,0,5,0,0,0,3,8,0,0,3,4,5,0,0,0,12,0,0,5,5,0,0,0,0,10,0,0,0,5,0,0,0,0,5,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,16,7,34,26,14,3,0,3,103
POA6407,34,0,0,0,0,0,0,0,34,21,0,0,0,0,0,0,0,21,14,10,6,3,0,0,0,0,33,9,4,9,3,0,0,0,4,29,4,0,10,12,3,0,0,4,33,0,7,12,4,6,0,0,4,33,0,0,8,6,5,3,3,0,25,0,3,8,10,3,3,0,3,30,0,0,9,13,0,3,5,0,30,0,0,9,10,4,0,3,4,30,0,0,6,6,3,0,0,0,15,4,0,7,11,3,3,0,0,28,3,0,3,3,3,0,0,3,15,0,0,4,3,3,3,0,0,13,3,0,7,5,4,0,0,0,19,92,24,98,89,37,15,11,22,388
POA6409,3,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,6,0,3,0,3,0,0,0,0,6,3,3,0,8,0,0,0,0,14,0,0,0,3,0,0,3,0,6,0,3,4,3,3,0,0,0,13,3,0,3,5,3,0,0,3,17,3,0,3,0,3,0,0,3,12,0,0,6,3,3,5,0,0,17,3,0,3,3,0,0,0,3,12,0,0,0,3,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,22,34,15,8,3,15,124
