POA_CODE_2016,M_Hbn_in_RM_0_14,M_Hbn_in_RM_15_24,M_Hbn_in_RM_25_34,M_Hbn_in_RM_35_44,M_Hbn_in_RM_45_54,M_Hbn_in_RM_55_64,M_Hbn_in_RM_65_74,M_Hbn_in_RM_75_84,M_Hbn_in_RM_85ov,M_Hbn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Wife_in_RM_0_14,F_Wife_in_RM_15_24,F_Wife_in_RM_25_34,F_Wife_in_RM_35_44,F_Wife_in_RM_45_54,F_Wife_in_RM_55_64,F_Wife_in_RM_65_74,F_Wife_in_RM_75_84,F_Wife_in_RM_85ov,F_Wife_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
POA6348,..,0,16,23,27,25,42,16,0,148,..,0,11,3,7,3,6,3,0,37,..,0,0,0,0,0,0,0,0,0,68,..,..,..,..,..,..,..,..,68,..,6,..,..,..,..,..,..,..,6,..,8,4,0,0,0,0,0,0,16,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3,..,3,3,10,12,21,12,8,4,71,3,0,3,0,8,4,5,0,0,24,70,18,40,38,46,65,66,23,3,379,..,0,19,34,25,26,30,12,0,144,..,5,14,0,5,3,4,0,0,35,..,0,3,7,0,3,3,0,0,15,53,..,..,..,..,..,..,..,..,53,..,0,..,..,..,..,..,..,..,0,..,0,0,0,3,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6350,..,0,9,7,14,9,12,9,0,60,..,0,9,3,3,0,0,0,0,20,..,0,0,0,0,0,0,0,0,0,17,..,..,..,..,..,..,..,..,17,..,0,..,..,..,..,..,..,..,0,..,5,0,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,7,4,0,13,4,0,0,24,0,0,0,0,0,0,0,0,0,4,17,7,25,17,19,21,19,11,0,128,..,0,7,9,13,20,6,9,0,63,..,3,9,4,0,0,0,0,0,19,..,0,0,0,0,0,0,0,0,7,25,..,..,..,..,..,..,..,..,25,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6351,..,0,3,8,3,3,0,0,0,21,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,13,..,..,..,..,..,..,..,..,13,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,13,3,4,8,3,3,0,3,0,47,..,0,7,3,4,4,0,0,0,20,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6352,..,0,4,9,8,9,7,0,0,34,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,23,..,..,..,..,..,..,..,..,23,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,4,4,0,3,0,23,0,0,0,0,0,0,0,0,0,3,23,4,12,5,13,7,11,4,0,84,..,0,4,6,11,4,0,3,0,33,..,0,0,0,0,0,0,0,0,3,..,0,4,3,0,0,0,0,0,4,16,..,..,..,..,..,..,..,..,16,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6353,..,0,15,28,25,40,20,11,0,140,..,3,15,9,7,7,0,0,0,34,..,0,0,3,3,0,0,0,0,3,72,..,..,..,..,..,..,..,..,72,..,3,..,..,..,..,..,..,..,3,..,13,0,4,0,0,0,0,0,17,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,7,0,3,0,0,0,0,0,9,..,8,6,9,7,9,8,3,0,54,0,0,3,0,0,3,0,0,0,12,71,30,35,53,51,56,29,15,3,348,..,4,19,25,37,31,20,4,0,134,..,3,21,8,9,0,0,0,0,39,..,3,0,3,3,0,3,0,0,12,71,..,..,..,..,..,..,..,..,71,..,7,..,..,..,..,..,..,..,7,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0
POA6355,..,0,9,25,14,17,8,4,0,79,..,0,6,3,3,3,0,0,0,22,..,0,0,0,0,0,0,0,0,6,39,..,..,..,..,..,..,..,..,39,..,0,..,..,..,..,..,..,..,0,..,3,4,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,11,10,12,8,7,0,0,37,0,0,0,3,0,0,0,0,0,6,37,6,24,35,32,28,21,6,0,194,..,0,19,21,10,17,11,3,0,76,..,0,4,3,3,3,0,0,0,17,..,0,3,0,0,0,0,0,0,3,43,..,..,..,..,..,..,..,..,43,..,0,..,..,..,..,..,..,..,0,..,3,3,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6356,..,0,0,5,10,3,3,0,0,21,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,11,..,..,..,..,..,..,..,..,11,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,5,4,0,7,0,0,0,18,0,0,0,0,0,0,0,0,0,3,16,0,5,15,11,9,7,0,0,62,..,0,3,5,4,5,3,0,0,18,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6357,..,0,0,7,9,0,3,0,0,14,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,3,7,7,8,3,3,0,0,29,..,0,0,0,6,3,0,0,0,13,..,0,3,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6358,..,0,0,0,0,8,0,4,0,13,..,0,3,5,3,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,3,3,3,7,10,3,4,0,44,..,0,0,4,4,4,0,0,0,15,..,0,3,3,3,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6359,..,0,9,17,17,11,19,10,0,86,..,0,3,7,3,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,34,..,..,..,..,..,..,..,..,34,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,0,..,3,3,0,3,0,0,0,0,13,..,0,0,0,8,3,3,0,0,16,0,0,0,0,0,3,0,0,0,8,38,8,21,26,35,14,24,11,0,181,..,0,12,17,18,14,7,7,0,85,..,3,3,3,0,0,0,0,0,19,..,0,3,0,0,0,0,0,0,3,35,..,..,..,..,..,..,..,..,35,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6361,..,0,3,4,3,4,6,0,0,22,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,14,..,..,..,..,..,..,..,..,14,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,13,3,8,7,4,9,12,0,0,56,..,0,7,3,7,4,3,0,0,22,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6363,..,0,3,5,3,5,3,0,0,20,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,16,..,..,..,..,..,..,..,..,16,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,3,8,8,6,6,10,3,0,56,..,0,5,5,9,0,3,0,0,22,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6365,..,0,8,19,16,22,18,14,4,104,..,3,6,3,3,5,0,0,0,21,..,0,0,0,5,0,0,0,0,5,40,..,..,..,..,..,..,..,..,40,..,0,..,..,..,..,..,..,..,0,..,10,3,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,5,..,5,3,8,9,9,8,0,0,42,0,3,0,0,0,4,3,3,0,8,40,21,23,26,35,37,32,14,3,237,..,0,14,17,24,24,18,4,3,102,..,4,9,4,5,0,0,0,0,26,..,0,0,4,3,0,0,0,0,9,47,..,..,..,..,..,..,..,..,47,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6367,..,0,9,7,10,22,11,3,0,64,..,0,3,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,31,..,..,..,..,..,..,..,..,31,..,3,..,..,..,..,..,..,..,3,..,7,3,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,4,11,10,12,0,0,37,0,0,0,0,4,0,0,0,0,5,31,9,17,15,27,33,20,3,0,157,..,0,10,9,13,19,8,4,0,65,..,0,4,0,3,0,0,0,0,9,..,0,3,7,0,0,0,0,0,10,36,..,..,..,..,..,..,..,..,36,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
POA6368,..,0,6,0,4,3,3,0,0,18,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,3,8,3,4,11,3,0,0,39,..,0,5,4,3,5,3,0,0,21,..,0,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6369,..,0,12,20,26,26,17,20,9,129,..,6,13,3,4,8,0,0,0,32,..,0,0,0,3,0,0,0,0,3,50,..,..,..,..,..,..,..,..,50,..,4,..,..,..,..,..,..,..,4,..,11,7,0,0,0,0,0,0,17,..,0,0,0,0,0,0,0,0,3,..,3,3,0,0,0,0,0,0,7,..,0,0,4,0,0,0,0,0,3,..,0,5,4,9,7,12,3,0,33,3,0,3,4,0,0,7,0,0,14,48,22,43,30,39,48,40,24,8,302,..,0,20,9,28,30,21,16,3,131,..,7,16,0,4,7,3,0,0,32,..,0,3,3,0,4,0,0,0,13,54,..,..,..,..,..,..,..,..,54,..,7,..,..,..,..,..,..,..,7,..,5,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0
POA6370,..,0,11,9,18,16,19,6,0,85,..,0,5,0,4,5,0,0,0,22,..,0,0,0,3,0,0,0,0,3,46,..,..,..,..,..,..,..,..,46,..,3,..,..,..,..,..,..,..,3,..,4,0,0,0,0,0,0,0,4,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,3,8,0,8,4,9,4,4,37,0,0,0,0,3,0,0,0,0,3,46,16,28,19,41,25,24,12,7,216,..,0,14,15,17,18,13,4,0,85,..,3,6,3,8,0,0,0,0,26,..,0,0,3,3,0,0,0,0,6,47,..,..,..,..,..,..,..,..,47,..,3,..,..,..,..,..,..,..,3,..,5,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6372,..,0,3,0,5,3,4,0,0,14,..,0,0,4,0,0,0,0,0,7,..,0,0,0,0,3,0,0,0,3,8,..,..,..,..,..,..,..,..,8,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,0,0,0,0,3,..,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,3,8,0,0,7,8,14,3,3,0,49,..,0,0,3,3,3,3,0,0,14,..,0,4,0,0,0,0,0,0,8,..,0,0,0,0,0,0,3,0,4,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6373,..,0,0,8,6,9,0,3,0,25,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,3,3,4,12,6,3,3,0,39,..,0,0,6,4,7,0,3,0,20,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6375,..,0,13,26,21,35,30,23,6,162,..,3,11,7,12,9,8,0,0,50,..,0,0,0,3,0,0,0,0,11,84,..,..,..,..,..,..,..,..,84,..,8,..,..,..,..,..,..,..,8,..,5,3,0,3,0,0,0,0,12,..,5,0,0,0,0,0,0,0,13,..,0,0,0,0,0,0,0,0,4,..,8,0,0,3,3,3,0,0,14,..,4,9,7,11,15,10,0,3,61,0,3,3,0,0,3,3,0,0,17,84,41,50,43,46,65,63,28,11,438,..,0,20,28,26,43,32,12,7,163,..,9,15,10,9,10,3,0,0,48,..,4,3,10,3,4,0,0,0,20,77,..,..,..,..,..,..,..,..,77,..,7,..,..,..,..,..,..,..,7,..,0,3,0,0,0,0,0,0,7,..,0,0,0,0,0,0,3,0,5,..,0,0,0,0,0,0,0,0,0
POA6383,..,0,6,9,31,44,42,19,3,162,..,3,5,7,5,6,0,0,0,31,..,0,0,0,3,0,0,0,0,5,67,..,..,..,..,..,..,..,..,67,..,3,..,..,..,..,..,..,..,3,..,7,6,4,0,0,0,0,0,19,..,3,0,0,0,3,0,0,3,11,..,0,5,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,6,..,0,4,4,14,21,11,3,3,68,9,5,0,0,0,0,0,0,0,13,73,23,31,22,56,87,60,33,8,393,..,0,10,20,43,43,35,10,4,168,..,3,7,3,7,3,3,0,0,33,..,3,12,3,10,0,3,0,0,32,63,..,..,..,..,..,..,..,..,63,..,4,..,..,..,..,..,..,..,4,..,5,3,0,0,0,0,0,0,7,..,3,0,0,0,5,3,0,0,9,..,0,0,0,0,0,0,0,0,0
POA6384,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,15,..,0,0,3,4,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6385,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,..,0,0,0,3,0,3,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6386,..,0,0,3,6,8,3,0,0,19,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,6,3,3,0,6,0,0,0,0,0,0,0,0,0,0,5,3,0,3,5,13,8,6,0,42,..,0,0,0,3,5,0,3,0,21,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,7,..,..,..,..,..,..,..,..,7,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
POA6390,..,0,35,64,66,60,40,19,3,294,..,8,19,18,16,16,4,4,0,82,..,0,0,0,4,0,0,0,0,10,199,..,..,..,..,..,..,..,..,199,..,16,..,..,..,..,..,..,..,16,..,23,12,10,3,3,0,0,0,48,..,0,0,0,3,0,0,0,0,8,..,3,3,4,0,0,0,0,0,7,..,0,3,0,0,0,0,0,0,9,..,9,5,11,18,20,10,5,0,81,0,3,10,9,3,3,0,0,0,26,202,66,88,114,115,109,65,27,0,780,..,0,49,73,73,62,39,15,0,310,..,10,22,17,18,14,0,0,0,85,..,3,9,12,11,9,3,5,0,59,180,..,..,..,..,..,..,..,..,180,..,14,..,..,..,..,..,..,..,14,..,10,0,3,4,0,0,0,0,16,..,0,0,0,0,4,3,0,0,10,..,0,0,0,0,0,0,0,0,4
POA6391,..,0,24,29,37,56,33,9,7,190,..,4,18,9,6,5,0,0,0,44,..,0,0,3,3,0,0,0,0,6,106,..,..,..,..,..,..,..,..,106,..,4,..,..,..,..,..,..,..,4,..,10,10,0,3,0,0,0,0,17,..,0,0,0,0,3,0,0,0,4,..,5,0,0,0,0,0,0,0,8,..,4,0,0,3,3,0,0,0,14,..,6,7,5,7,3,10,3,5,51,0,0,3,0,0,5,0,0,0,10,102,25,63,49,53,77,49,19,6,457,..,0,24,40,36,60,24,8,3,196,..,8,17,8,5,5,3,0,0,41,..,0,7,3,4,4,0,0,0,17,81,..,..,..,..,..,..,..,..,81,..,5,..,..,..,..,..,..,..,5,..,3,3,0,0,3,0,0,0,9,..,0,0,0,3,0,0,0,0,6,..,3,0,0,0,0,0,0,0,4
POA6392,..,0,11,12,16,23,19,8,8,94,..,3,4,3,0,3,0,0,0,16,..,0,0,0,0,0,0,0,0,3,44,..,..,..,..,..,..,..,..,44,..,4,..,..,..,..,..,..,..,4,..,3,0,3,0,0,0,0,0,10,..,0,3,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,7,..,0,4,4,6,9,0,6,3,35,0,3,0,0,0,0,0,0,0,6,44,19,25,22,25,38,23,12,13,219,..,0,7,17,25,22,13,9,3,96,..,3,6,3,3,3,0,0,0,18,..,3,3,3,0,0,0,0,0,10,40,..,..,..,..,..,..,..,..,40,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
POA6393,..,0,0,5,3,7,9,0,0,23,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,8,..,..,..,..,..,..,..,..,8,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,8,6,0,6,10,14,10,4,0,61,..,0,0,8,7,6,3,0,0,21,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,15,..,..,..,..,..,..,..,..,15,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
