region_id,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_Married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_Married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_Married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_Married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_Married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_Married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_Married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_Married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_Married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_Married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_Married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_Married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_Married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_Married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_Married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_Married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_Married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_Married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_Married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_Married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_Married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_Married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_Married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_Married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_Married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_Married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_Married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Tot
POA6176,0,0,0,0,28,28,0,0,0,0,21,21,8,0,0,0,13,21,23,0,0,0,19,42,57,5,6,0,5,73,46,4,3,0,0,53,29,0,4,0,3,36,4,0,4,0,0,8,0,0,0,4,0,4,167,9,17,4,89,286,0,0,0,0,37,37,0,0,0,0,16,16,12,0,4,0,9,25,38,3,6,0,4,51,48,3,4,0,4,59,52,0,3,3,3,61,14,3,0,0,0,17,7,0,0,4,0,11,0,0,0,0,0,0,171,9,17,7,73,277,0,0,0,0,65,65,0,0,0,0,37,37,20,0,4,0,22,46,61,3,6,0,23,93,105,8,10,0,9,132,98,4,6,3,3,114,43,3,4,0,3,53,11,0,4,4,0,19,0,0,0,4,0,4,338,18,34,11,162,563
POA6180,0,0,0,0,134,134,15,0,0,0,107,122,115,0,5,0,150,270,173,5,19,3,52,252,135,8,25,0,15,183,127,8,19,3,3,160,91,3,10,5,3,112,23,0,3,8,0,34,3,0,0,3,0,6,682,24,81,22,464,1273,0,0,0,0,114,114,35,3,0,0,106,144,148,7,11,0,112,278,182,24,22,0,37,265,146,9,33,0,12,200,120,3,33,15,3,174,80,3,10,8,0,101,13,0,3,5,0,21,0,0,3,3,0,6,724,49,115,31,384,1303,0,0,0,0,248,248,50,3,0,0,213,266,263,7,16,0,262,548,355,29,41,3,89,517,281,17,58,0,27,383,247,11,52,18,6,334,171,6,20,13,3,213,36,0,6,13,0,55,3,0,3,6,0,12,1406,73,196,53,848,2576
POA6181,0,0,0,0,30,30,0,0,0,0,22,22,3,0,0,0,7,10,22,3,0,0,5,30,50,6,3,0,6,65,18,0,0,0,3,21,12,0,4,3,0,19,5,0,0,0,0,5,0,0,0,0,0,0,110,9,7,3,73,202,0,0,0,0,22,22,3,0,0,0,16,19,6,3,0,0,9,18,31,3,0,0,7,41,49,0,0,0,4,53,13,3,0,5,0,21,11,0,0,3,0,14,3,0,0,0,0,3,0,0,0,3,0,3,116,9,0,11,58,194,0,0,0,0,52,52,3,0,0,0,38,41,9,3,0,0,16,28,53,6,0,0,12,71,99,6,3,0,10,118,31,3,0,5,3,42,23,0,4,6,0,33,8,0,0,0,0,8,0,0,0,3,0,3,226,18,7,14,131,396
POA6182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6207,0,0,0,0,41,41,0,0,0,0,25,25,16,0,0,0,30,46,62,4,5,0,26,97,62,3,6,0,17,88,61,3,8,7,3,82,32,3,4,5,5,49,9,3,5,0,0,17,3,0,0,0,0,3,245,16,28,12,147,448,0,3,0,0,40,43,3,0,0,0,21,24,29,0,0,0,19,48,61,3,6,0,12,82,66,0,13,0,8,87,50,0,12,4,0,66,29,3,4,8,0,44,6,0,0,0,0,6,0,0,0,4,0,4,244,9,35,16,100,404,0,3,0,0,81,84,3,0,0,0,46,49,45,0,0,0,49,94,123,7,11,0,38,179,128,3,19,0,25,175,111,3,20,11,3,148,61,6,8,13,5,93,15,3,5,0,0,23,3,0,0,4,0,7,489,25,63,28,247,852
POA6208,0,0,0,0,299,299,11,0,0,0,213,224,184,8,7,0,271,470,324,20,50,0,156,550,356,35,108,3,112,614,429,40,124,16,42,651,452,28,92,41,15,628,269,3,30,38,10,350,42,0,3,17,3,65,2067,134,414,115,1121,3851,0,0,0,0,255,255,22,3,0,0,195,220,261,19,19,0,211,510,331,41,64,5,134,575,398,42,114,14,58,626,487,24,103,40,20,674,426,6,61,97,7,597,177,5,19,93,5,299,16,0,3,47,0,66,2118,140,383,296,885,3822,0,0,0,0,554,554,33,3,0,0,408,444,445,27,26,0,482,980,655,61,114,5,290,1125,754,77,222,17,170,1240,916,64,227,56,62,1325,878,34,153,138,22,1225,446,8,49,131,15,649,58,0,6,64,3,131,4185,274,797,411,2006,7673
POA6209,0,0,0,0,64,64,0,0,0,0,31,31,17,0,0,0,45,62,53,7,6,3,29,98,102,4,18,3,26,153,119,10,36,4,9,178,79,11,21,8,7,126,43,0,9,17,4,73,3,0,4,11,0,18,416,32,94,46,215,803,0,0,0,0,60,60,0,0,0,0,35,35,17,8,3,0,26,54,70,5,10,0,27,112,100,7,16,3,14,140,118,3,28,8,5,162,67,0,14,24,3,108,28,3,7,19,0,57,4,0,0,16,0,20,404,26,78,70,170,748,0,0,0,0,124,124,0,0,0,0,66,66,34,8,3,0,71,116,123,12,16,3,56,210,202,11,34,6,40,293,237,13,64,12,14,340,146,11,35,32,10,234,71,3,16,36,4,130,7,0,4,27,0,38,820,58,172,116,385,1551
POA6210,4,3,0,0,2053,2060,80,6,6,0,1595,1687,912,80,55,5,1936,2988,1899,188,294,13,1065,3459,2347,223,603,25,598,3796,2586,169,660,73,273,3761,2675,122,396,165,111,3469,1638,30,153,261,41,2123,343,5,26,200,9,583,12484,826,2193,742,7681,23926,12,3,0,3,1933,1951,139,26,0,4,1532,1701,1269,142,127,4,1644,3186,2170,260,452,39,832,3753,2508,270,869,91,461,4199,2780,197,769,228,163,4137,2399,84,443,625,58,3609,1213,22,137,1072,24,2468,193,3,38,681,19,934,12683,1007,2835,2747,6666,25938,16,6,0,3,3986,4011,219,32,6,4,3127,3388,2181,222,182,9,3580,6174,4069,448,746,52,1897,7212,4855,493,1472,116,1059,7995,5366,366,1429,301,436,7898,5074,206,839,790,169,7078,2851,52,290,1333,65,4591,536,8,64,881,28,1517,25167,1833,5028,3489,14347,49864
POA6211,0,0,0,0,193,193,0,0,0,0,91,91,96,3,3,0,139,241,251,25,27,0,88,391,206,22,53,0,54,335,312,8,57,6,23,406,287,17,32,13,7,356,61,4,12,14,3,94,7,0,0,3,0,10,1220,79,184,36,598,2117,0,0,3,0,203,206,9,0,0,0,88,97,146,13,10,0,126,295,268,27,50,0,81,426,243,17,65,0,38,363,359,19,58,21,8,465,201,7,27,24,5,264,30,3,6,28,0,67,5,0,0,7,0,12,1261,86,219,80,549,2195,0,0,3,0,396,399,9,0,0,0,179,188,242,16,13,0,265,536,519,52,77,0,169,817,449,39,118,0,92,698,671,27,115,27,31,871,488,24,59,37,12,620,91,7,18,42,3,161,12,0,0,10,0,22,2481,165,403,116,1147,4312
POA6213,0,0,0,0,24,24,0,0,0,0,18,18,10,0,0,0,22,32,22,0,0,0,18,40,21,7,15,0,16,59,43,6,12,4,6,71,30,3,3,0,0,36,8,0,3,0,0,11,0,0,0,0,0,0,134,16,33,4,104,291,0,0,0,0,24,24,0,0,0,0,8,8,18,0,3,0,12,33,24,4,6,0,14,48,30,10,10,0,14,64,45,0,9,5,0,59,10,0,4,0,0,14,6,0,0,9,0,15,0,0,0,0,0,0,133,14,32,14,72,265,0,0,0,0,48,48,0,0,0,0,26,26,28,0,3,0,34,65,46,4,6,0,32,88,51,17,25,0,30,123,88,6,21,9,6,130,40,3,7,0,0,50,14,0,3,9,0,26,0,0,0,0,0,0,267,30,65,18,176,556
POA6214,0,0,0,0,10,10,0,0,0,0,7,7,3,0,0,0,18,21,20,0,5,0,7,32,20,3,0,0,4,27,21,3,4,0,0,28,13,0,0,0,0,13,0,0,3,0,3,6,0,0,3,0,0,3,77,6,15,0,49,147,0,0,0,0,11,11,0,0,0,0,5,5,9,0,0,0,7,16,22,0,0,0,10,32,18,0,0,0,5,23,22,0,3,0,0,25,9,0,0,0,0,9,3,0,0,6,0,9,0,0,0,0,0,0,83,0,3,6,38,130,0,0,0,0,21,21,0,0,0,0,12,12,12,0,0,0,25,37,42,0,5,0,17,64,38,3,0,0,9,50,43,3,7,0,0,53,22,0,0,0,0,22,3,0,3,6,3,15,0,0,3,0,0,3,160,6,18,6,87,277
POA6215,0,0,0,0,126,126,0,0,0,0,96,96,57,4,0,0,103,164,131,14,20,0,55,220,172,11,50,9,43,285,170,14,48,4,20,256,132,5,22,7,6,172,65,0,3,5,3,76,6,0,0,8,0,14,733,48,143,33,452,1409,0,0,0,0,110,110,5,3,0,0,75,83,80,12,8,0,84,184,154,18,23,3,42,240,174,17,37,7,26,261,187,10,34,18,5,254,107,5,20,32,6,170,35,3,8,43,4,93,7,0,0,37,0,44,749,68,130,140,352,1439,0,0,0,0,236,236,5,3,0,0,171,179,137,16,8,0,187,348,285,32,43,3,97,460,346,28,87,16,69,546,357,24,82,22,25,510,239,10,42,39,12,342,100,3,11,48,7,169,13,0,0,45,0,58,1482,116,273,173,804,2848
POA6218,0,0,0,0,21,21,3,0,0,0,13,16,4,0,3,0,13,20,17,3,3,0,15,38,21,3,4,0,12,40,8,0,8,3,3,22,9,3,4,0,3,19,3,0,3,3,0,9,0,0,0,0,0,0,65,9,25,6,80,185,0,0,0,0,27,27,0,0,0,0,16,16,11,3,0,0,8,22,12,7,0,3,22,44,21,0,0,0,3,24,8,3,4,3,3,21,8,0,0,3,4,15,0,0,3,3,0,6,0,0,0,3,0,3,60,13,7,15,83,178,0,0,0,0,48,48,3,0,0,0,29,32,15,3,3,0,21,42,29,10,3,3,37,82,42,3,4,0,15,64,16,3,12,6,6,43,17,3,4,3,7,34,3,0,6,6,0,15,0,0,0,3,0,3,125,22,32,21,163,363
POA6220,0,0,0,0,236,236,3,0,0,0,114,117,74,10,6,0,153,243,185,16,19,0,105,325,208,18,44,3,51,324,234,5,42,13,27,321,181,3,23,12,13,232,85,5,5,20,8,123,16,0,0,8,4,28,986,57,139,56,711,1949,0,0,0,0,159,159,8,3,0,0,101,112,96,7,10,0,100,213,203,22,38,0,78,341,225,15,44,11,43,338,222,14,45,15,11,307,166,4,22,49,11,252,52,0,12,49,6,119,7,0,0,40,0,47,979,65,171,164,509,1888,0,0,0,0,395,395,11,3,0,0,215,229,170,17,16,0,253,456,388,38,57,0,183,666,433,33,88,14,94,662,456,19,87,28,38,628,347,7,45,61,24,484,137,5,17,69,14,242,23,0,0,48,4,75,1965,122,310,220,1220,3837
POA6221,0,0,0,0,14,14,0,0,0,0,6,6,15,0,0,0,20,35,22,0,4,0,9,35,20,3,4,0,3,30,16,0,0,5,4,25,13,3,3,0,3,22,8,0,0,0,0,8,0,0,0,0,0,0,94,6,11,5,59,175,0,0,0,0,13,13,4,0,0,0,7,11,12,0,0,0,11,23,30,0,4,0,7,41,19,6,8,0,0,33,24,0,0,0,0,24,6,0,3,5,0,14,0,0,0,0,0,0,0,0,0,5,0,5,95,6,15,10,38,164,0,0,0,0,27,27,4,0,0,0,13,17,27,0,0,0,31,58,52,0,8,0,16,76,39,9,12,0,3,63,40,0,0,5,4,49,19,3,6,5,3,36,8,0,0,0,0,8,0,0,0,5,0,5,189,12,26,15,97,339
POA6224,0,0,0,0,34,34,3,0,0,0,20,23,19,3,0,0,41,63,35,4,3,0,32,74,63,7,14,0,18,102,44,4,16,0,0,64,47,0,5,0,6,58,21,0,3,4,3,31,6,0,0,3,0,9,238,18,41,7,154,458,0,0,0,0,37,37,4,0,0,0,26,30,27,4,0,0,31,62,41,6,12,0,29,88,54,0,11,0,15,80,55,3,11,10,0,79,42,3,3,9,0,57,14,0,0,10,0,24,0,0,0,5,0,5,237,16,37,34,138,462,0,0,0,0,71,71,7,0,0,0,46,53,46,7,0,0,72,125,76,10,15,0,61,162,117,7,25,0,33,182,99,7,27,10,0,143,89,3,8,9,6,115,35,0,3,14,3,55,6,0,0,8,0,14,475,34,78,41,292,920
POA6225,0,0,0,3,347,350,7,0,0,0,272,279,193,19,17,0,397,626,357,33,61,0,217,668,491,38,107,7,135,778,454,37,118,9,71,689,249,13,45,16,22,345,117,8,13,34,14,186,26,0,5,11,3,45,1894,148,366,80,1478,3966,0,0,0,0,294,294,27,3,0,0,186,216,197,17,14,3,224,455,355,31,68,4,161,619,401,36,94,17,54,602,410,22,82,26,26,566,188,10,36,81,10,325,80,3,13,120,3,219,18,3,0,74,3,98,1676,125,307,325,961,3394,0,0,0,3,641,644,34,3,0,0,458,495,390,36,31,3,621,1081,712,64,129,4,378,1287,892,74,201,24,189,1380,864,59,200,35,97,1255,437,23,81,97,32,670,197,11,26,154,17,405,44,3,5,85,6,143,3570,273,673,405,2439,7360
POA6226,0,0,0,0,24,24,0,0,0,0,17,17,18,4,3,0,3,28,35,0,3,0,10,48,44,0,8,0,7,59,36,0,3,3,3,45,9,0,0,0,5,14,6,0,0,0,0,6,0,0,0,0,0,0,148,4,17,3,69,241,0,0,0,0,29,29,0,0,0,0,12,12,23,0,0,0,5,28,37,4,0,0,9,50,50,0,8,3,5,66,32,3,7,0,0,42,7,0,3,3,0,13,0,0,0,0,0,0,0,0,0,3,0,3,149,7,18,9,60,243,0,0,0,0,53,53,0,0,0,0,29,29,41,4,3,0,8,56,72,4,3,0,19,98,94,0,16,3,12,125,68,3,10,3,3,87,16,0,3,3,5,27,6,0,0,0,0,6,0,0,0,3,0,3,297,11,35,12,129,484
POA6227,0,0,0,0,18,18,0,0,0,0,12,12,19,3,0,0,17,39,26,3,5,0,11,45,14,0,5,0,3,22,21,0,0,0,0,21,12,0,0,3,0,15,7,0,0,0,0,7,3,0,0,0,0,3,102,6,10,3,61,182,0,0,0,0,18,18,4,0,0,0,9,13,21,3,3,0,16,43,31,0,3,0,12,46,18,0,3,0,3,24,17,0,7,0,0,24,8,0,0,0,0,8,4,0,0,7,0,11,0,0,0,0,0,0,103,3,16,7,58,187,0,0,0,0,36,36,4,0,0,0,21,25,40,6,3,0,33,82,57,3,8,0,23,91,32,0,8,0,6,46,38,0,7,0,0,45,20,0,0,3,0,23,11,0,0,7,0,18,3,0,0,0,0,3,205,9,26,10,119,369
POA6229,0,0,0,0,13,13,0,0,0,0,8,8,11,0,0,0,23,34,27,4,4,0,3,38,25,0,11,0,13,49,20,0,13,3,5,41,23,0,3,0,3,29,4,0,0,0,0,4,0,0,0,4,0,4,110,4,31,7,68,220,0,0,0,0,14,14,3,0,0,0,10,13,16,0,0,0,13,29,28,3,0,0,10,41,21,3,3,0,3,30,22,0,6,5,0,33,14,0,0,3,0,17,0,0,3,4,0,7,0,0,0,0,0,0,104,6,12,12,50,184,0,0,0,0,27,27,3,0,0,0,18,21,27,0,0,0,36,63,55,7,4,0,13,79,46,3,14,0,16,79,42,0,19,8,5,74,37,0,3,3,3,46,4,0,3,4,0,11,0,0,0,4,0,4,214,10,43,19,118,404
POA6230,7,0,0,0,1445,1452,80,8,0,0,1302,1390,906,52,46,3,1744,2751,1657,136,226,4,842,2865,1774,163,454,23,443,2857,1553,113,406,44,151,2267,1031,43,167,53,61,1355,555,20,39,107,27,748,140,0,10,97,6,253,7703,535,1348,331,6021,15938,4,3,3,3,1393,1406,133,9,5,3,1106,1256,1162,99,86,3,1325,2675,1760,187,315,27,661,2950,1736,182,585,68,279,2850,1535,95,493,125,119,2367,856,39,185,314,36,1430,410,15,80,508,14,1027,54,3,10,369,8,444,7650,632,1762,1420,4941,16405,11,3,3,3,2838,2858,213,17,5,3,2408,2646,2068,151,132,6,3069,5426,3417,323,541,31,1503,5815,3510,345,1039,91,722,5707,3088,208,899,169,270,4634,1887,82,352,367,97,2785,965,35,119,615,41,1775,194,3,20,466,14,697,15353,1167,3110,1751,10962,32343
POA6232,3,0,0,0,343,346,10,3,0,0,286,299,280,18,15,3,366,682,407,21,38,0,137,603,402,37,86,3,80,608,360,20,62,7,13,462,236,7,24,16,10,293,148,3,19,20,5,195,37,0,3,25,3,68,1883,109,247,74,1243,3556,0,3,0,0,292,295,37,3,0,0,298,338,345,35,21,3,279,683,448,52,77,5,118,700,419,29,106,12,46,612,328,19,73,22,11,453,217,7,29,61,6,320,110,0,9,93,8,220,19,0,0,89,3,111,1923,148,315,285,1061,3732,3,3,0,0,635,641,47,6,0,0,584,637,625,53,36,6,645,1365,855,73,115,5,255,1303,821,66,192,15,126,1220,688,39,135,29,24,915,453,14,53,77,16,613,258,3,28,113,13,415,56,0,3,114,6,179,3806,257,562,359,2304,7288
POA6233,3,0,0,0,598,601,23,4,0,0,369,396,398,19,25,0,543,985,762,49,90,3,227,1131,847,43,134,9,114,1147,753,36,98,10,27,924,413,18,34,22,9,496,155,3,8,20,3,189,29,3,0,15,3,50,3383,175,389,79,1893,5919,0,0,0,0,489,489,61,0,3,0,344,408,551,35,24,4,434,1048,820,66,117,5,207,1215,885,58,174,19,67,1203,695,31,130,43,29,928,338,5,36,84,6,469,114,4,6,94,5,223,10,0,0,43,0,53,3474,199,490,292,1581,6036,3,0,0,0,1087,1090,84,4,3,0,713,804,949,54,49,4,977,2033,1582,115,207,8,434,2346,1732,101,308,28,181,2350,1448,67,228,53,56,1852,751,23,70,106,15,965,269,7,14,114,8,412,39,3,0,58,3,103,6857,374,879,371,3474,11955
POA6236,0,0,0,0,76,76,3,0,0,0,39,42,26,0,0,0,27,53,96,8,13,0,27,144,130,4,20,3,27,184,120,3,15,0,11,149,60,0,7,3,3,73,18,3,3,0,3,27,7,0,0,0,0,7,460,18,58,6,213,755,0,0,0,0,66,66,0,0,0,0,33,33,38,0,6,0,30,74,130,4,13,0,16,163,132,7,23,6,17,185,103,4,9,9,0,125,44,0,8,8,0,60,11,0,3,7,0,21,3,0,0,6,0,9,461,15,62,36,162,736,0,0,0,0,142,142,3,0,0,0,72,75,64,0,6,0,57,127,226,12,26,0,43,307,262,11,43,9,44,369,223,7,24,9,11,274,104,0,15,11,3,133,29,3,6,7,3,48,10,0,0,6,0,16,921,33,120,42,375,1491
POA6237,0,0,0,0,85,85,3,0,0,0,55,58,40,4,0,0,49,93,103,8,16,0,25,152,174,8,20,0,28,230,158,7,23,0,15,203,104,3,15,9,3,134,36,0,3,6,3,48,6,0,0,0,3,9,624,30,77,15,266,1012,0,0,0,0,78,78,3,0,0,0,34,37,56,7,3,0,50,116,137,7,16,0,21,181,172,9,25,3,16,225,158,7,20,10,7,202,80,0,12,16,4,112,16,0,0,15,0,31,0,0,0,8,0,8,622,30,76,52,210,990,0,0,0,0,163,163,6,0,0,0,89,95,96,11,3,0,99,209,240,15,32,0,46,333,346,17,45,3,44,455,316,14,43,10,22,405,184,3,27,25,7,246,52,0,3,21,3,79,6,0,0,8,3,17,1246,60,153,67,476,2002
POA6239,0,0,0,0,144,144,3,0,0,0,62,65,58,3,0,0,112,173,169,8,18,3,77,275,202,24,33,3,53,315,215,12,62,5,36,330,154,5,20,8,18,205,72,0,8,12,0,92,11,0,0,8,0,19,884,52,141,39,502,1618,0,0,0,0,101,101,6,0,0,0,78,84,85,6,4,0,90,185,199,14,22,3,57,295,219,17,60,11,32,339,217,6,44,14,16,297,133,3,19,28,6,189,41,3,3,41,0,88,3,0,0,36,0,39,903,49,152,133,380,1617,0,0,0,0,245,245,9,0,0,0,140,149,143,9,4,0,202,358,368,22,40,6,134,570,421,41,93,14,85,654,432,18,106,19,52,627,287,8,39,36,24,394,113,3,11,53,0,180,14,0,0,44,0,58,1787,101,293,172,882,3235
POA6240,0,0,0,0,3,3,0,0,0,0,5,5,6,0,3,0,5,14,5,3,0,0,6,14,17,0,3,0,3,23,23,3,3,0,3,32,13,0,4,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,64,6,13,0,29,112,0,0,0,0,3,3,0,0,0,0,5,5,5,0,0,0,3,8,11,0,3,0,3,17,20,0,3,0,3,26,22,3,3,0,0,28,11,0,0,3,0,14,0,0,0,3,0,3,0,0,0,0,0,0,69,3,9,6,17,104,0,0,0,0,6,6,0,0,0,0,10,10,11,0,3,0,8,22,16,3,3,0,9,31,37,0,6,0,6,49,45,6,6,0,3,60,24,0,4,3,4,35,0,0,0,3,0,3,0,0,0,0,0,0,133,9,22,6,46,216
POA6244,0,0,0,0,30,30,0,0,0,0,21,21,31,0,0,0,36,67,67,3,10,0,32,112,81,6,21,3,22,133,89,4,21,0,10,124,63,6,14,5,3,91,28,0,6,3,0,37,5,0,0,7,3,15,364,19,72,18,157,630,0,0,0,0,30,30,0,0,0,0,20,20,54,0,4,0,23,81,70,9,6,0,21,106,79,5,16,3,10,113,95,0,16,8,0,119,48,7,14,14,4,87,18,0,0,21,4,43,5,0,0,18,0,23,369,21,56,64,112,622,0,0,0,0,60,60,0,0,0,0,41,41,85,0,4,0,59,148,137,12,16,0,53,218,160,11,37,6,32,246,184,4,37,8,10,243,111,13,28,19,7,178,46,0,6,24,4,80,10,0,0,25,3,38,733,40,128,82,269,1252
POA6251,0,0,0,0,16,16,0,0,0,0,5,5,6,0,0,0,10,16,16,0,0,0,10,26,26,0,3,4,12,45,27,0,6,0,5,38,19,0,6,0,0,25,4,0,0,0,5,9,0,0,0,0,0,0,98,0,15,4,63,180,0,0,0,0,11,11,3,0,0,0,3,6,4,0,3,0,11,18,24,0,3,0,6,33,31,0,6,0,4,41,29,0,6,0,0,35,6,0,4,9,0,19,3,0,0,7,0,10,0,0,0,0,0,0,100,0,22,16,35,173,0,0,0,0,27,27,3,0,0,0,8,11,10,0,3,0,21,34,40,0,3,0,16,59,57,0,9,4,16,86,56,0,12,0,5,73,25,0,10,9,0,44,7,0,0,7,5,19,0,0,0,0,0,0,198,0,37,20,98,353
POA6253,0,0,0,0,3,3,0,0,0,0,10,10,0,0,0,0,8,8,20,0,4,0,9,33,19,0,0,0,10,29,48,5,18,0,3,74,35,4,8,3,0,50,12,0,0,3,0,15,3,0,3,0,0,6,137,9,33,6,43,228,0,0,0,0,6,6,0,0,0,0,3,3,3,0,3,0,8,14,19,0,3,0,10,32,31,4,13,0,7,55,53,4,19,5,4,85,24,0,12,4,3,43,5,0,0,3,0,8,3,0,0,5,0,8,138,8,50,17,41,254,0,0,0,0,9,9,0,0,0,0,13,13,3,0,3,0,16,22,39,0,7,0,19,65,50,4,13,0,17,84,101,9,37,5,7,159,59,4,20,7,3,93,17,0,0,6,0,23,6,0,3,5,0,14,275,17,83,23,84,482
POA6254,0,0,0,0,26,26,0,0,0,0,10,10,7,0,0,0,11,18,17,0,3,3,18,41,30,7,5,0,13,55,29,5,13,3,4,54,31,0,7,0,3,41,8,0,3,3,0,14,4,0,0,0,0,4,126,12,31,9,85,263,0,0,0,0,9,9,0,0,0,0,9,9,15,0,5,0,14,34,23,3,3,0,6,35,27,7,8,0,9,51,38,0,10,5,0,53,24,0,9,5,0,38,4,0,0,3,3,10,0,0,0,0,3,3,131,10,35,13,53,242,0,0,0,0,35,35,0,0,0,0,19,19,22,0,5,0,25,52,40,3,6,3,24,76,57,14,13,0,22,106,67,5,23,8,4,107,55,0,16,5,3,79,12,0,3,6,3,24,4,0,0,0,3,7,257,22,66,22,138,505
