region_id,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
POA6407,0,3,15,14,20,22,5,3,0,82,0,0,0,0,3,0,0,0,0,3,7,7,18,15,3,3,0,0,0,53,0,0,3,4,0,7,0,0,0,14,3,0,3,0,6,0,0,0,0,12,3,3,3,3,4,0,0,0,0,16,3,0,0,3,5,5,0,0,0,16,0,0,0,0,3,0,0,0,0,3,0,0,3,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,3,6,3,0,0,0,0,12,0,3,0,5,9,3,3,0,0,23,3,0,3,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,7,0,0,3,0,3,0,0,3,0,9
POA6409,3,6,4,12,28,5,0,5,0,63,0,0,0,0,4,0,0,0,0,4,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
POA6410,0,0,12,14,26,23,8,3,0,86,0,0,0,0,0,0,5,0,0,5,0,0,11,7,7,8,0,0,0,33,0,0,5,0,5,0,0,0,0,10,0,4,4,4,7,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,3,0,7,5,3,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,0,3,8,3,3,0,0,20,0,0,4,0,4,3,0,0,0,11,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,4,0,0,4
POA6413,0,0,0,6,6,11,3,0,0,26,0,0,3,3,0,3,3,0,0,12,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,9,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA6415,3,3,19,17,21,11,11,3,0,88,5,7,13,7,0,5,0,0,0,37,3,4,13,10,10,7,0,0,0,47,0,0,7,9,8,13,3,0,0,40,7,10,15,21,20,12,3,3,0,91,0,0,14,13,13,5,0,0,0,45,10,5,7,10,9,12,3,0,5,61,6,6,0,3,0,3,3,0,0,21,3,3,19,27,33,12,5,0,0,102,0,0,0,3,3,3,0,0,0,9,0,0,5,3,0,0,0,0,0,8,0,3,3,0,3,0,0,0,0,9,0,3,3,3,4,3,0,0,0,16,0,3,0,0,3,5,0,0,0,11,0,5,10,12,17,15,3,0,0,62,0,6,11,8,8,6,3,0,0,42,0,0,4,3,6,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,8,9,8,7,10,3,3,0,0,48,4,0,4,3,0,4,0,0,0,15
POA6418,0,4,11,14,14,18,4,0,0,65,0,0,0,3,3,0,0,0,0,6,3,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,7,3,3,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7,10,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,4,0,0,0,10,0,0,0,0,0,0,3,0,0,3,0,3,0,3,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,9
POA6421,0,3,0,14,4,9,7,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA6423,0,0,8,8,10,7,3,0,0,36,0,3,12,9,9,3,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6425,0,7,7,7,19,6,5,3,0,54,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA6426,0,0,8,15,16,16,10,4,4,73,4,15,27,25,23,9,0,0,0,103,0,0,0,4,3,3,0,0,0,10,0,0,3,0,7,4,0,0,0,14,0,6,11,11,9,5,0,0,0,42,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,0,0,11,3,0,0,0,3,3,3,0,0,12,0,4,0,3,5,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,3,10,4,11,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,5,7,0,5,0,0,0,17,0,0,0,7,4,0,0,0,0,11
POA6429,0,0,4,4,6,9,3,0,0,26,8,24,64,52,38,35,3,0,0,224,0,3,3,3,9,0,0,0,0,18,0,0,0,4,0,0,0,0,0,4,3,6,14,10,13,6,0,0,0,52,0,3,0,0,3,0,0,0,0,6,0,0,0,4,3,6,3,0,0,16,0,0,4,4,5,5,0,0,0,18,0,0,4,7,13,4,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,6,0,0,0,3,8,7,3,0,0,21,4,3,0,3,0,0,0,0,0,10,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,3,0,0,3,0,5,3,3,5,4,0,0,0,20,3,3,3,5,6,8,0,0,0,28
POA6430,4,0,0,0,4,0,0,0,0,8,37,201,618,534,434,168,18,3,0,2013,42,80,190,167,126,66,11,0,0,682,0,10,14,22,19,23,3,0,0,91,67,111,210,176,177,95,4,0,0,840,15,29,72,69,58,30,0,0,0,273,89,57,67,53,54,22,14,3,0,359,43,34,55,27,14,18,9,0,0,200,18,17,61,114,124,89,17,3,0,443,7,8,12,4,8,3,0,0,0,42,3,0,11,13,14,0,4,0,0,45,6,8,28,29,22,15,3,0,0,111,14,28,72,67,50,36,4,0,0,271,12,13,29,37,20,11,5,0,0,127,12,14,75,77,90,66,9,0,0,343,0,8,43,33,39,29,6,0,0,158,0,9,20,41,35,30,12,0,0,147,5,6,8,15,5,4,0,0,0,43,56,65,130,98,69,34,5,0,0,457,14,18,40,38,39,17,5,0,0,171
POA6431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,14,11,5,3,3,0,0,45,0,0,5,0,0,4,0,0,0,9,0,0,0,0,3,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,4,10,3,3,0,0,0,0,20,0,0,0,0,0,3,0,0,0,3
POA6432,0,0,3,0,0,3,0,0,0,6,16,62,174,147,127,72,3,0,0,601,20,45,65,56,58,22,3,0,0,269,0,0,3,0,10,3,0,0,0,16,14,26,66,50,45,35,9,0,0,245,13,10,22,22,17,7,4,0,0,95,13,15,18,27,9,5,5,0,0,92,19,12,9,8,10,9,3,0,0,70,0,13,30,44,49,52,4,0,0,192,0,6,0,0,4,0,0,0,0,10,0,0,0,3,0,4,0,0,0,7,0,8,12,6,12,5,0,0,0,43,3,10,20,12,14,10,4,0,0,73,3,7,9,7,6,3,0,3,0,38,0,3,9,11,17,10,3,0,0,53,0,0,10,6,8,10,4,0,0,38,0,0,8,5,3,5,3,0,0,24,5,0,0,0,0,3,0,0,0,8,19,20,39,41,29,12,0,0,0,160,6,15,13,23,11,10,7,0,0,85
POA6434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA6436,0,0,0,0,0,3,0,0,0,3,0,0,5,5,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
POA6437,0,0,0,0,0,0,0,0,0,0,0,56,143,93,68,18,5,0,7,390,0,4,36,25,28,12,0,0,0,105,0,0,0,3,0,0,0,0,0,3,0,5,18,14,9,6,0,0,0,52,0,0,3,0,3,3,0,0,0,9,0,0,0,0,0,3,0,0,0,3,0,3,10,4,3,3,0,0,0,23,0,3,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,12,3,3,3,3,3,3,0,0,0,18
POA6438,0,0,0,0,0,0,4,0,0,4,9,21,55,32,35,17,3,0,0,172,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,6,7,9,4,3,0,0,34,0,0,0,0,4,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,4,3,5,0,6,3,0,0,0,21,0,3,0,0,6,8,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,6,8,5,6,0,0,0,28,0,3,0,5,0,5,0,0,0,13,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,0,0,14,0,0,0,0,0,3,0,0,0,3
POA6440,0,0,0,0,0,0,0,0,0,0,0,27,87,97,61,45,5,3,0,325,0,0,0,0,7,6,0,0,0,13,0,3,3,0,3,0,0,0,0,9,0,6,4,6,4,9,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,11,0,3,0,7,4,7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,9,11,4,3,0,0,37,0,0,3,3,3,0,0,0,0,9,3,0,0,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,7,4,11,3,0,0,0,0,25,0,0,3,3,0,3,3,0,0,12
POA6442,0,0,0,0,0,0,0,0,0,0,26,50,153,148,94,49,4,0,0,524,7,6,12,17,8,8,3,0,0,61,0,0,0,0,3,0,0,0,0,3,8,5,9,9,4,3,0,0,0,38,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,12,6,0,0,3,0,4,0,0,0,13,3,0,8,8,3,11,0,0,0,33,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,6,3,3,3,6,0,0,0,24,0,0,0,4,0,0,0,0,0,4,0,0,0,3,4,0,7,0,0,14,0,0,5,0,0,3,0,0,0,8,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,9,4,3,3,0,0,0,0,26,3,4,0,4,4,4,0,0,0,19
POA6443,0,3,3,3,0,0,3,0,0,12,4,9,46,45,33,16,3,0,0,156,0,0,4,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,3,3,3,7,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,3,0,0,14,0,4,3,8,8,6,0,0,0,29,0,3,0,4,4,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,3,4,8,8,5,0,0,0,28,0,3,0,6,3,0,0,0,0,12,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3
POA6445,4,3,9,4,9,6,9,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6447,8,6,21,35,25,9,7,3,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6
POA6448,3,0,3,6,13,10,5,4,0,44,0,0,0,0,5,0,0,0,0,5,0,0,3,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,9,0,0,0,5,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
POA6450,16,20,86,124,111,92,51,12,3,515,3,18,36,40,41,25,0,0,0,163,26,31,41,44,39,19,5,4,0,209,0,3,5,29,14,11,0,0,0,62,44,44,75,100,100,68,6,3,0,440,11,12,32,42,45,28,6,0,0,176,48,19,40,43,36,26,9,3,0,224,32,7,14,16,27,20,7,3,0,126,6,16,63,113,143,84,20,0,0,445,3,3,3,3,5,5,0,0,0,22,0,3,3,6,13,6,3,0,0,34,0,0,0,8,5,7,4,0,0,24,0,0,12,18,16,18,9,3,0,76,5,8,9,9,14,5,0,0,0,50,0,10,31,40,41,24,6,0,0,152,4,3,21,35,33,14,5,0,0,115,0,0,10,11,26,19,5,0,0,71,3,0,3,3,3,0,3,0,0,15,22,27,26,32,34,11,4,0,0,156,4,3,10,24,12,20,3,3,0,79
POA6460,4,3,22,23,26,23,14,3,0,118,0,0,0,4,4,0,0,0,0,8,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,17,0,0,3,0,0,0,0,0,0,3,0,0,0,5,0,7,0,0,0,12,0,0,0,4,0,0,0,0,0,4,0,0,0,5,3,0,3,0,0,11,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,3,6,6,3,0,0,21,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,3,3,0,3,3,0,0,0,12,5,0,0,0,3,0,0,0,0,8
POA6461,0,0,3,6,0,5,0,3,0,17,0,0,0,3,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,3,0,0,3,0,0,0,0,6,0,0,0,0,5,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,3,3,3,3,3,0,0,15,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
