POA_CODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
POA6161,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,4,0,4,..,0,0,0,107,107,38,6,0,4,107,149,87,..,..,..,..,87,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,5,..,0,0,0,0,0
POA6162,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,7,3,13,0,13,..,13,6,15,0,15,..,10,0,10,0,10,..,0,0,0,0,0,..,12,9,21,0,20,..,3,0,3,0,3,..,8,3,12,0,10,..,15,0,17,0,17,..,3,0,7,0,7,..,35,4,38,0,36,..,32,5,42,0,44,..,0,0,0,0,0,..,20,0,20,0,20,..,0,0,0,0,0,..,7,4,13,0,13,..,140,51,192,3,194,..,835,235,1076,13,1090,..,15,0,15,311,325,4297,857,235,1095,321,5717,8411,..,..,..,..,8411,..,7,0,7,0,7,..,7,0,7,0,7,..,0,0,0,0,0,..,8,3,10,0,10,..,22,11,37,0,38,..,0,0,0,0,0,..,33,12,42,0,45,..,91,25,115,0,115,..,35,0,36,0,36,..,115,5,124,0,123,..,128,0,132,0,131
POA6163,0,59,..,17,3,15,0,15,..,11,0,9,0,9,..,50,4,59,0,59,..,54,4,59,0,54,..,44,9,55,0,55,..,3,0,3,0,3,..,127,41,167,8,168,..,165,4,168,0,168,..,151,14,163,0,163,..,255,22,272,0,278,..,61,8,64,0,69,..,628,45,679,3,676,..,175,28,203,0,203,..,52,4,54,0,54,..,74,10,85,0,83,..,16,5,17,0,17,..,54,24,76,0,76,..,747,188,942,18,955,..,4749,837,5585,56,5637,..,58,16,75,1710,1786,18410,4807,848,5655,1768,25833,36042,..,..,..,..,36042,..,136,0,143,0,143,..,179,30,211,0,212,..,22,0,22,0,22,..,326,57,381,3,385,..,695,153,847,4,847,..,53,10,63,0,63,..,1075,222,1288,6,1300,..,693,131,823,7,837,..,105,0,105,3,111,..,251,14,270,9,276,..,317,8,326,5,328
POA6164,0,164,..,4,0,4,0,4,..,0,0,0,0,0,..,95,18,113,0,113,..,94,9,102,0,102,..,74,16,92,0,92,..,13,0,15,0,15,..,148,31,174,5,182,..,217,7,223,3,222,..,220,25,246,0,246,..,342,14,355,4,360,..,78,3,83,0,83,..,857,47,903,7,912,..,262,27,284,8,290,..,77,5,82,0,82,..,85,19,109,3,107,..,18,0,20,0,20,..,61,20,79,0,80,..,966,118,1085,16,1102,..,5465,945,6406,62,6464,..,102,16,111,1366,1477,20837,5563,953,6517,1424,28780,41572,..,..,..,..,41572,..,354,9,360,0,365,..,237,21,259,0,263,..,12,0,18,0,16,..,421,123,548,0,548,..,1512,671,2186,15,2199,..,101,32,132,0,132,..,2040,827,2863,18,2874,..,335,36,367,4,377,..,65,0,65,0,65,..,164,9,172,0,170,..,116,3,120,0,120
POA6165,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,0,4,4,29,5,0,5,4,35,58,..,..,..,..,58,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA6166,0,3,..,5,0,8,0,8,..,3,0,3,0,3,..,6,0,3,0,3,..,9,3,10,0,10,..,5,0,5,0,5,..,0,0,0,0,0,..,41,8,50,0,50,..,27,0,27,0,27,..,10,3,11,0,11,..,38,0,37,0,37,..,4,0,4,0,4,..,78,5,79,0,79,..,24,3,29,0,29,..,0,0,0,0,0,..,11,4,14,0,14,..,0,0,0,0,0,..,10,5,17,0,17,..,164,22,191,4,195,..,840,109,947,9,956,..,12,0,12,219,225,3616,850,109,953,226,4797,7214,..,..,..,..,7214,..,28,0,33,0,33,..,15,0,11,0,11,..,0,0,0,0,0,..,11,0,13,0,13,..,48,10,61,0,61,..,7,3,4,0,4,..,60,17,80,0,80,..,307,44,346,8,357,..,22,0,26,0,26,..,27,3,26,0,26,..,62,0,62,0,64
POA6167,0,38,..,11,0,10,0,10,..,0,0,0,0,0,..,16,0,18,0,17,..,31,0,31,0,31,..,18,0,19,0,19,..,9,0,9,0,9,..,35,11,46,0,46,..,177,5,181,0,179,..,40,3,39,0,39,..,236,5,241,6,246,..,63,7,64,0,67,..,507,19,528,13,537,..,64,5,69,0,74,..,31,5,32,0,32,..,44,8,56,0,56,..,0,0,0,0,0,..,34,10,46,0,46,..,361,65,426,10,433,..,1835,255,2092,29,2121,..,32,6,40,900,942,9685,1869,264,2127,933,12743,19412,..,..,..,..,19412,..,112,0,117,0,117,..,53,3,60,0,60,..,14,0,14,0,14,..,61,24,90,0,90,..,178,85,264,3,263,..,13,5,16,0,16,..,251,114,370,3,370,..,28,9,31,0,34,..,36,0,39,0,39,..,51,4,55,0,51,..,81,4,85,0,85
POA6168,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,20,3,17,0,17,..,12,3,17,0,17,..,6,0,6,0,6,..,50,12,65,3,64,..,52,0,49,3,50,..,22,0,22,0,22,..,100,7,109,0,107,..,28,0,28,0,28,..,190,6,203,4,204,..,42,3,45,0,45,..,0,3,3,0,3,..,55,10,63,0,67,..,7,0,7,0,7,..,30,19,47,0,47,..,217,39,257,3,261,..,1022,159,1180,13,1189,..,36,3,39,932,972,9879,1057,164,1217,945,12047,19633,..,..,..,..,19633,..,59,0,59,0,59,..,24,0,26,0,21,..,3,0,3,0,3,..,28,22,50,0,50,..,62,20,85,0,85,..,13,3,15,0,15,..,106,46,149,0,155,..,65,13,71,0,71,..,49,3,49,0,51,..,56,3,55,3,60,..,89,0,90,0,95
POA6169,0,9,..,3,0,5,0,5,..,0,0,0,0,0,..,11,0,11,0,11,..,19,3,20,0,20,..,29,5,32,0,35,..,3,0,3,0,3,..,31,8,39,0,39,..,54,0,54,0,54,..,33,0,32,0,32,..,82,4,83,0,84,..,26,4,30,0,30,..,193,10,198,0,200,..,39,4,49,0,44,..,11,3,12,0,12,..,83,15,102,0,102,..,0,0,0,0,0,..,31,13,50,0,50,..,246,25,267,4,278,..,1130,124,1257,21,1271,..,42,3,46,1016,1067,15069,1168,132,1301,1037,17405,30063,..,..,..,..,30063,..,154,7,158,0,158,..,59,9,61,0,63,..,10,0,10,0,10,..,38,15,50,0,50,..,65,25,86,0,93,..,3,0,3,0,3,..,105,32,141,0,138,..,34,9,40,0,39,..,87,0,88,0,90,..,67,0,69,0,69,..,108,0,106,3,110
POA6170,0,22,..,0,0,0,0,0,..,0,0,0,0,0,..,3,3,8,0,8,..,12,0,12,0,12,..,8,0,9,0,9,..,0,0,0,0,0,..,16,0,14,3,21,..,125,9,133,0,133,..,34,0,34,0,36,..,194,14,202,4,207,..,49,0,49,0,49,..,398,17,415,3,422,..,41,3,43,0,46,..,29,4,32,0,32,..,19,0,20,0,24,..,0,0,0,0,0,..,7,0,14,0,14,..,324,44,369,21,391,..,1446,194,1636,26,1666,..,16,3,16,324,341,4160,1461,196,1655,355,6169,8347,..,..,..,..,8347,..,91,0,87,0,87,..,48,3,47,0,47,..,0,0,0,0,0,..,55,10,64,0,64,..,143,42,188,0,185,..,4,0,4,0,4,..,208,49,256,0,259,..,12,0,12,0,12,..,6,0,6,0,6,..,43,0,41,0,41,..,20,0,20,0,20
POA6171,0,22,..,3,0,3,0,3,..,3,0,3,0,3,..,18,0,22,0,22,..,14,7,23,0,23,..,19,3,24,0,24,..,13,0,13,0,13,..,11,4,18,0,18,..,43,0,43,0,43,..,49,3,57,0,57,..,72,3,80,0,80,..,29,3,31,0,31,..,202,12,211,0,211,..,68,8,80,0,80,..,19,0,19,0,24,..,29,4,37,0,37,..,3,0,3,0,3,..,20,6,30,0,30,..,386,48,433,12,441,..,1480,156,1634,24,1658,..,19,0,23,1119,1147,13348,1504,154,1662,1143,16151,26141,..,..,..,..,26141,..,417,6,427,3,428,..,67,5,76,0,76,..,13,0,13,0,13,..,26,11,31,0,31,..,109,32,140,0,141,..,6,5,8,0,8,..,134,46,177,0,183,..,30,3,30,0,34,..,70,0,70,0,70,..,56,0,57,0,57,..,74,4,73,0,73
POA6172,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,3,0,3,0,3,..,36,7,40,0,40,..,17,0,17,0,22,..,21,3,25,0,25,..,16,0,16,0,21,..,9,0,9,0,9,..,67,3,71,0,71,..,19,3,21,0,21,..,0,0,0,0,0,..,26,8,36,0,36,..,0,0,0,0,0,..,0,0,0,0,3,..,111,9,120,0,120,..,470,36,506,6,515,..,9,3,11,392,404,6100,484,40,519,396,7022,11989,..,..,..,..,11989,..,103,0,103,0,103,..,17,4,22,0,22,..,4,0,4,0,4,..,11,3,13,0,13,..,21,0,20,0,19,..,0,0,0,0,0,..,31,3,36,0,36,..,18,0,13,0,13,..,32,0,32,0,36,..,20,6,23,0,23,..,35,0,35,0,35
POA6173,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,11,0,11,..,0,0,0,0,0,..,3,0,3,0,3,..,12,0,12,0,12,..,6,0,6,0,6,..,8,0,6,0,6,..,7,0,7,0,7,..,25,0,30,0,30,..,6,0,5,0,6,..,0,0,0,0,0,..,25,0,22,0,22,..,0,0,0,0,0,..,3,3,7,0,7,..,60,3,65,0,64,..,287,18,303,0,306,..,7,0,7,257,265,5405,296,18,315,260,5983,10856,..,..,..,..,10856,..,121,4,128,0,124,..,4,0,9,0,9,..,0,0,0,0,0,..,11,0,11,0,11,..,18,3,16,0,16,..,0,0,0,0,0,..,24,3,22,0,22,..,12,0,12,0,12,..,21,0,21,0,21,..,8,0,8,0,8,..,27,3,31,0,31
POA6174,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,7,0,7,0,7,..,7,0,7,0,7,..,0,0,0,0,0,..,23,0,23,0,23,..,5,0,5,0,11,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,26,7,32,4,34,..,115,13,129,6,132,..,7,0,7,112,116,1656,123,13,135,113,1904,3313,..,..,..,..,3313,..,36,3,34,0,34,..,6,5,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,5,0,5,0,5,..,6,0,6,0,11,..,10,0,13,0,13
POA6175,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,12,4,15,0,18,..,85,5,88,3,90,..,8,0,8,80,92,1692,90,5,96,83,1875,3402,..,..,..,..,3402,..,23,0,23,0,23,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,4,..,4,0,4,0,4,..,0,0,0,0,0,..,11,0,11,0,6,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,7,0,9,0,9
POA6176,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,4,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,11,3,15,0,15,..,39,5,49,0,44,..,0,0,0,59,63,583,44,5,48,60,696,1151,..,..,..,..,1151,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,6,0,3,..,0,0,0,0,0,..,5,0,6,0,6,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4
POA6180,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,19,0,16,0,16,..,8,0,8,0,8,..,14,0,14,3,15,..,0,0,0,0,0,..,40,0,41,3,44,..,4,0,5,0,5,..,0,0,0,0,0,..,16,0,17,0,14,..,0,0,0,0,0,..,3,0,3,0,3,..,48,0,53,3,57,..,226,11,234,7,245,..,6,0,9,134,145,2356,228,13,239,148,2738,4630,..,..,..,..,4630,..,74,0,70,0,70,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,27,4,33,0,31,..,0,0,0,0,0,..,28,4,34,0,35,..,0,0,0,0,0,..,14,0,14,0,14,..,12,0,12,0,12,..,12,0,12,0,12
POA6181,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,12,0,12,..,0,0,0,12,12,218,5,0,12,12,237,443,..,..,..,..,443,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3
POA6182,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,3,0,0,0,0,3,7,..,..,..,..,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA6207,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,19,0,16,0,16,..,0,0,0,37,39,444,19,0,19,37,499,918,..,..,..,..,918,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,4,0,4,..,0,0,0,0,0,..,6,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA6208,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,15,3,17,0,17,..,6,0,6,0,6,..,12,0,12,0,12,..,9,0,9,0,9,..,47,3,45,0,45,..,3,0,3,0,3,..,0,0,0,0,0,..,16,0,16,0,16,..,3,0,3,0,3,..,4,0,4,0,4,..,31,3,37,3,36,..,201,10,217,3,217,..,14,0,14,425,440,5356,215,10,223,427,6006,10519,..,..,..,..,10519,..,37,4,41,0,41,..,7,0,7,0,7,..,0,0,0,0,0,..,13,4,15,0,15,..,3,0,3,0,3,..,0,0,0,0,0,..,16,4,17,0,17,..,3,0,3,0,3,..,20,0,20,0,20,..,6,0,6,0,6,..,27,0,27,0,27
POA6209,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,22,3,25,0,25,..,0,0,0,47,49,869,20,3,27,47,942,1795,..,..,..,..,1795,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3
POA6210,0,50,..,9,0,9,0,9,..,5,0,5,0,5,..,38,10,48,0,48,..,49,0,49,0,49,..,36,4,38,0,38,..,10,0,10,0,10,..,9,0,7,0,11,..,147,3,145,0,153,..,75,3,79,0,76,..,179,5,179,4,186,..,34,0,35,0,35,..,432,14,445,10,451,..,60,4,60,0,63,..,20,0,20,0,20,..,119,16,138,0,135,..,3,0,3,0,3,..,23,12,36,0,39,..,359,60,422,13,428,..,2288,241,2528,38,2568,..,118,8,119,2037,2155,30655,2402,246,2651,2075,35379,59236,..,..,..,..,59236,..,423,3,426,3,429,..,52,8,56,0,57,..,16,0,22,0,17,..,78,21,98,0,102,..,176,43,226,4,224,..,15,7,20,0,22,..,273,71,344,8,350,..,44,3,49,0,49,..,157,0,155,0,160,..,112,4,113,0,117,..,190,4,195,3,205
POA6211,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,6,0,6,..,4,0,4,0,4,..,0,0,0,0,0,..,21,0,21,0,21,..,7,0,9,0,9,..,0,0,0,0,0,..,7,0,8,0,8,..,0,0,0,0,0,..,8,0,10,0,10,..,33,4,38,0,36,..,176,10,192,5,192,..,5,0,5,182,189,3121,183,10,195,184,3500,6305,..,..,..,..,6305,..,50,0,50,0,50,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,13,4,20,0,20,..,0,0,0,0,0,..,16,4,19,0,19,..,11,3,8,0,8,..,24,0,24,0,24,..,9,0,9,0,9,..,20,3,23,0,23
POA6213,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,42,42,301,3,0,3,42,343,616,..,..,..,..,616,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
