POA_CODE_2016,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
POA6512,0,0,3,8,10,7,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,6,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,6,3,0,0,33,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,3,3,11,13,6,3,4,0,44,0,0,0,4,6,0,0,0,0,8,0,0,0,3,3,6,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,6,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6513,0,0,5,17,10,14,5,3,0,56,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,19,12,16,11,4,0,68,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,19,12,14,11,4,0,73,4,0,0,0,3,0,0,0,0,14,0,0,0,7,0,0,0,0,0,13,9,3,7,22,18,18,9,5,0,99,0,4,0,3,5,3,0,0,0,19,0,0,0,12,3,7,3,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,6,17,11,12,3,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6514,0,4,14,10,24,20,0,0,0,72,0,3,3,3,8,7,3,0,0,27,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,8,18,17,27,32,9,0,0,111,0,0,3,4,5,5,0,0,0,16,0,0,0,0,0,3,0,0,0,4,0,0,3,4,5,13,0,0,0,22,3,9,15,18,35,44,9,0,0,130,5,0,3,3,11,33,63,20,4,139,0,0,6,3,7,10,7,3,0,31,12,9,28,28,49,78,70,22,4,304,0,4,3,0,13,10,0,0,0,28,3,0,4,15,10,14,0,0,0,37,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,8,8,15,19,25,6,0,0,80,3,0,0,0,0,4,0,0,0,9,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,5,0,0,0,13
POA6515,0,0,17,19,23,25,9,0,0,94,0,0,0,0,5,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,26,25,17,3,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,26,25,19,3,0,113,3,0,0,0,0,3,7,6,0,25,0,0,3,0,0,0,0,0,0,8,9,0,23,19,26,30,24,9,0,142,0,0,7,6,10,12,3,0,0,35,0,0,5,7,3,4,4,0,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,14,17,18,9,3,0,65,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
POA6516,12,7,43,76,58,48,6,4,0,244,4,7,10,8,16,25,8,0,0,80,0,0,7,3,10,7,0,0,0,30,0,0,3,3,3,0,0,0,0,11,16,17,58,86,82,78,16,7,0,361,0,0,7,0,7,3,0,0,0,16,0,0,0,4,0,0,0,0,0,4,0,0,5,3,7,3,0,0,0,22,17,20,64,94,91,75,16,7,0,382,20,3,7,10,19,60,115,55,10,290,0,0,16,3,9,21,16,7,0,74,39,20,85,108,123,156,136,66,8,746,0,8,16,27,46,21,7,0,0,127,9,10,24,38,36,40,9,0,0,172,0,3,3,3,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,4,14,20,48,71,82,66,12,0,0,313,0,0,0,0,5,0,0,0,0,13,3,0,0,3,0,3,0,0,0,11,4,0,3,4,6,3,0,0,0,22
POA6517,0,9,19,20,15,30,4,0,0,104,0,0,0,0,3,4,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,24,24,22,31,4,3,0,116,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,8,25,24,22,39,4,3,0,124,3,0,0,0,0,8,15,6,0,37,0,3,0,0,4,3,0,0,0,17,6,15,25,27,26,53,18,10,0,179,3,3,6,12,14,8,3,0,0,48,0,3,3,10,6,10,3,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,16,17,17,18,4,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,4
POA6518,3,3,9,7,15,9,3,0,0,52,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,10,21,9,8,0,0,60,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,9,10,20,15,8,0,0,62,0,0,0,4,0,0,14,5,0,22,0,0,0,0,0,0,0,0,0,3,4,3,17,13,21,15,23,3,0,94,0,0,5,3,4,0,3,0,0,23,0,0,3,0,3,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,3,7,4,4,0,0,35,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6
POA6519,4,8,23,26,28,26,13,0,0,127,0,0,0,5,0,5,3,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,6,8,26,27,35,32,18,0,0,149,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,6,7,29,27,34,34,20,0,0,157,7,0,3,0,4,10,18,12,3,53,0,3,5,3,0,0,9,0,0,20,12,11,36,29,35,42,46,7,4,225,3,3,16,14,11,19,4,0,0,65,0,0,10,13,12,9,6,0,0,48,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,5,26,31,28,23,8,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7
POA6521,4,5,17,15,30,24,13,3,0,105,0,3,3,0,3,3,8,0,0,26,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,11,18,19,32,31,18,9,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,20,19,32,31,18,9,0,139,4,0,0,0,0,3,7,3,0,21,0,0,0,0,0,0,0,0,0,7,8,8,23,14,31,36,31,8,0,168,0,4,12,5,18,15,5,0,0,64,0,0,8,7,5,9,9,0,0,38,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,17,12,28,19,13,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6522,3,5,28,17,20,22,3,0,0,108,3,0,0,3,3,3,3,0,0,17,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,9,4,5,31,24,26,33,9,0,0,131,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,5,35,25,25,33,9,0,0,138,4,3,0,0,4,15,11,7,3,45,0,0,5,0,4,11,0,0,0,21,12,11,37,25,33,57,20,4,7,201,3,3,4,6,15,9,3,0,0,44,0,5,15,11,9,8,0,0,0,45,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,12,15,27,23,19,3,0,0,97,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7
POA6525,18,26,81,109,147,128,24,4,0,531,14,14,16,14,32,26,22,6,0,150,3,3,0,11,12,9,8,0,0,39,6,3,0,7,3,4,4,3,0,26,36,42,103,137,191,163,52,13,3,738,5,11,10,11,13,11,0,0,0,57,3,0,0,0,0,3,0,0,0,16,10,10,10,14,13,17,0,0,0,66,45,49,117,146,206,183,59,13,3,808,60,7,11,12,22,81,196,111,45,542,9,0,10,16,24,27,20,16,10,128,110,59,139,175,250,289,269,136,51,1476,6,16,20,55,68,53,7,0,0,228,25,9,48,90,89,77,24,5,0,377,0,0,3,3,5,10,9,0,0,30,0,0,3,0,0,7,3,0,0,20,34,26,78,146,164,147,46,5,0,649,0,0,5,5,7,12,0,0,0,28,0,4,5,3,3,3,0,0,0,20,5,4,5,10,14,16,0,0,0,49
POA6528,0,0,7,16,14,18,9,0,0,71,0,0,3,3,9,9,3,0,0,26,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,12,24,27,27,6,0,0,101,0,0,0,3,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,6,3,5,12,25,31,26,6,0,0,110,3,0,0,4,3,9,13,7,0,37,0,3,0,0,8,4,0,0,0,21,3,8,14,26,36,44,18,10,0,170,0,0,3,3,11,8,3,0,0,35,5,3,4,12,12,4,3,0,0,40,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,3,10,16,24,13,9,0,0,83,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
POA6530,168,462,1086,1199,1347,889,157,16,0,5326,266,123,182,171,227,228,112,18,4,1344,19,24,72,49,77,75,22,4,0,338,5,9,26,30,33,19,10,7,0,138,452,624,1363,1457,1685,1219,310,39,5,7151,64,98,154,116,132,93,10,0,0,663,53,29,30,28,14,30,6,3,0,192,111,129,180,144,144,126,21,3,0,860,563,747,1546,1599,1831,1343,328,47,5,8014,503,121,164,185,260,437,932,617,195,3419,97,69,165,170,204,184,121,103,48,1163,1162,939,1876,1953,2291,1964,1375,769,251,12592,103,314,606,645,884,508,64,7,0,3131,408,204,502,684,736,518,127,12,0,3189,11,24,92,61,61,60,12,3,0,333,10,6,14,23,22,23,6,3,0,108,535,555,1216,1414,1703,1102,212,21,0,6758,32,51,60,63,58,32,0,0,0,293,69,25,36,47,42,27,8,3,0,264,98,76,101,107,103,65,6,3,0,554
POA6532,21,94,242,308,322,204,41,4,4,1252,52,16,19,28,40,52,30,5,0,238,0,3,15,13,29,28,4,0,0,93,5,6,6,4,5,8,0,0,0,31,75,121,283,354,398,289,80,18,4,1617,9,10,17,11,30,20,0,0,0,93,3,0,0,5,6,6,0,0,0,20,15,10,17,18,36,25,3,0,0,118,92,130,296,368,429,314,83,17,4,1734,103,60,123,83,48,84,189,82,16,791,18,9,27,54,56,35,27,6,0,234,213,201,448,505,541,432,296,108,25,2762,24,63,117,145,181,131,14,3,0,683,64,35,113,164,174,110,28,3,0,686,3,6,25,14,20,13,8,0,0,77,0,0,3,3,8,4,0,0,0,26,95,105,254,329,377,256,48,3,0,1476,0,4,5,8,6,3,0,0,0,27,11,3,7,3,10,6,0,0,0,51,13,4,16,14,19,9,0,0,0,81
POA6535,5,8,39,50,77,62,22,0,0,258,5,7,7,9,9,20,10,0,0,59,0,0,0,7,4,3,0,0,0,19,0,0,0,0,3,0,3,0,0,4,10,11,42,60,93,82,34,3,0,345,0,3,10,4,3,10,0,0,0,34,3,0,3,0,3,6,0,0,0,13,4,8,10,4,6,16,0,0,0,46,15,20,55,70,95,101,34,3,0,393,10,7,3,7,8,61,86,47,5,239,3,3,0,9,14,15,14,6,12,76,31,25,59,84,117,181,136,57,18,710,3,9,14,18,37,28,7,3,0,116,3,6,14,24,38,44,14,0,0,134,0,0,7,3,0,3,3,0,0,17,0,0,0,0,5,0,0,0,0,4,6,18,34,48,72,70,25,3,0,275,0,0,0,0,0,3,0,0,0,9,0,0,0,3,0,6,0,0,0,9,3,0,0,4,0,9,0,0,0,16
POA6536,7,19,25,35,57,58,13,0,0,208,7,6,9,12,24,27,15,0,0,94,0,4,3,3,9,11,3,0,0,33,4,4,0,0,4,0,0,0,0,12,13,30,40,49,88,96,32,4,0,354,0,0,6,3,3,7,0,0,0,21,0,0,3,0,0,4,0,0,0,9,0,0,6,3,3,9,0,0,0,32,13,34,43,54,94,100,31,4,0,382,19,6,0,3,19,40,102,33,6,226,0,3,9,12,8,27,20,8,3,85,35,42,59,67,121,168,147,45,10,688,0,7,14,24,33,26,0,0,0,115,14,13,11,42,44,37,17,0,0,179,0,0,3,0,8,7,3,0,0,24,0,0,0,0,3,0,0,0,0,7,16,22,30,73,89,72,27,0,0,323,0,0,3,0,3,0,0,0,0,8,0,0,0,3,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,9
POA6537,0,10,31,42,41,37,6,3,0,169,0,3,11,5,8,7,7,0,0,44,0,0,3,3,0,4,0,0,0,14,4,0,0,0,0,0,0,0,0,10,3,14,46,52,46,51,15,3,0,226,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,5,0,0,0,10,3,14,45,56,50,58,16,3,0,242,5,0,3,5,3,20,56,14,4,117,0,3,9,12,12,3,11,7,0,49,7,19,59,70,60,78,84,19,10,401,3,9,19,17,20,19,5,0,0,83,7,4,17,19,15,16,0,0,0,76,0,0,3,0,4,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,9,14,37,36,36,34,6,0,0,173,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4
POA6556,15,35,62,70,112,70,11,0,0,377,15,9,8,12,24,22,11,0,0,98,4,0,3,0,9,6,0,0,0,27,0,0,3,3,3,3,0,0,0,11,35,40,71,78,150,105,25,3,0,516,0,0,8,5,3,5,0,0,0,27,3,0,5,0,0,3,0,0,0,12,4,3,10,4,3,12,3,0,0,41,39,45,87,87,157,112,29,3,0,561,46,3,8,3,19,37,57,22,9,199,0,5,7,10,16,8,7,3,3,62,90,54,99,105,181,158,91,24,12,819,4,16,30,40,78,42,4,0,0,212,22,17,30,45,51,51,13,3,0,237,0,4,4,6,11,4,0,0,0,29,0,0,0,0,0,4,0,0,0,3,27,34,62,88,138,108,21,3,0,484,0,0,3,3,8,0,0,0,0,14,6,0,3,3,0,5,0,0,0,14,6,3,5,9,8,5,0,0,0,30
POA6558,0,15,16,33,43,23,4,0,0,142,3,0,3,8,8,14,4,0,0,44,0,0,0,0,3,3,0,0,0,11,0,3,0,0,5,0,0,0,0,9,0,13,24,44,56,46,14,0,0,201,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,5,0,0,0,0,0,0,10,4,21,30,44,57,46,12,0,0,207,32,240,660,528,262,98,62,18,0,1911,0,0,6,9,8,10,8,3,0,42,40,262,694,575,330,154,87,23,0,2166,0,6,5,13,36,13,0,0,0,76,5,6,5,27,19,19,8,0,0,79,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,13,15,38,52,33,8,0,0,168,0,0,3,0,0,0,0,0,0,6,3,0,0,0,3,0,0,0,0,5,5,3,3,4,4,0,0,0,0,14
POA6560,15,22,40,50,58,46,4,0,0,235,5,7,3,4,11,8,3,0,0,46,0,3,0,0,9,9,0,0,0,17,0,3,0,0,0,0,0,0,0,3,26,28,48,60,77,63,8,0,0,309,4,5,4,4,3,7,0,0,0,28,0,0,0,0,0,0,0,0,0,0,4,6,4,4,3,7,0,0,0,30,27,38,48,61,81,70,8,0,0,334,21,3,5,10,16,19,55,32,3,162,3,6,8,7,4,9,0,0,0,43,49,40,61,81,98,103,61,35,3,536,0,12,18,41,32,27,3,0,0,132,12,4,18,24,34,25,6,0,0,126,0,0,3,3,8,3,0,0,0,12,0,0,0,0,3,3,0,0,0,4,18,19,42,63,68,57,12,0,0,278,4,0,0,3,0,3,0,0,0,8,3,0,0,3,5,0,0,0,0,13,7,0,0,6,5,3,0,0,0,24
POA6562,4,10,36,56,52,37,11,3,0,211,5,4,6,5,3,18,4,0,0,57,0,0,4,3,8,12,0,0,0,18,0,0,0,0,0,4,0,0,0,7,12,23,47,58,62,69,18,3,0,294,3,0,0,5,0,8,0,0,0,26,4,0,0,0,0,0,0,0,0,3,8,0,5,5,0,8,0,0,0,29,14,21,50,65,67,77,21,3,0,318,11,0,6,9,12,21,65,23,0,147,0,3,0,3,5,5,8,0,0,36,25,27,55,74,85,108,97,30,0,503,3,4,20,28,37,29,5,0,0,142,11,4,15,15,28,28,12,0,0,117,0,0,6,3,6,6,3,0,0,19,0,0,0,0,0,3,0,0,0,3,18,6,45,50,68,63,19,0,0,280,0,0,0,0,4,0,0,0,0,5,3,0,0,0,4,0,0,0,0,5,3,0,0,0,4,0,0,0,0,13
POA6564,0,3,11,4,11,14,0,0,0,54,0,0,3,3,3,7,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,19,8,14,20,4,0,0,73,0,0,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,11,0,3,18,11,16,23,4,0,0,83,3,0,0,5,0,11,17,11,3,51,0,0,7,0,0,4,0,0,0,12,5,7,24,15,17,41,23,16,3,145,0,3,4,3,9,6,0,0,0,31,0,0,0,9,4,3,0,0,0,16,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,13,11,10,16,3,0,0,55,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,9
POA6566,14,25,52,81,145,132,30,5,0,487,20,10,10,14,27,36,24,7,0,142,0,0,3,8,8,15,3,0,0,40,0,3,5,0,3,6,0,0,0,20,30,39,69,97,184,190,62,12,0,694,3,11,10,9,14,8,3,0,0,60,0,0,0,0,5,11,0,0,0,14,4,11,10,9,13,15,3,0,0,72,36,46,74,112,197,211,68,12,0,763,38,8,8,11,22,67,214,90,13,468,11,7,14,18,26,37,26,17,0,154,86,60,99,141,243,314,306,124,11,1382,3,15,34,35,106,55,17,0,0,267,26,14,32,46,67,89,34,0,0,309,0,0,7,0,11,6,0,0,0,22,0,0,0,0,0,3,0,0,0,9,26,32,76,86,178,156,51,3,0,608,3,0,5,5,7,3,0,0,0,26,0,0,8,0,3,7,0,0,0,26,3,0,17,8,15,11,0,0,0,51
POA6567,5,0,0,12,18,15,7,0,0,52,3,3,0,5,0,4,7,3,0,27,0,0,3,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,5,3,19,26,19,14,3,0,90,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,5,3,5,19,27,25,14,3,0,97,5,0,0,0,3,12,35,8,0,71,0,0,0,3,3,5,8,0,0,16,13,3,5,22,32,39,50,12,0,184,0,0,4,3,14,14,0,0,0,30,0,0,0,3,14,6,7,3,0,35,0,0,3,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,7,3,9,7,29,23,10,3,0,86,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
POA6568,3,3,5,7,26,7,3,0,0,51,0,4,0,0,0,4,3,0,0,12,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,9,5,10,25,15,9,4,0,74,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,11,4,10,26,14,9,4,0,76,8,3,0,3,4,6,5,0,0,27,0,0,0,0,0,0,0,0,0,3,10,8,8,13,32,22,13,3,0,104,0,0,0,5,10,3,0,0,0,20,0,0,3,0,12,5,3,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,10,20,8,5,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6569,0,3,11,16,17,13,3,0,0,65,0,0,0,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,12,16,21,21,3,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,19,15,21,18,3,0,0,84,9,0,0,0,0,3,5,7,0,27,0,0,0,7,0,0,0,0,0,8,9,3,17,22,24,20,11,8,0,118,5,0,3,0,4,3,0,0,0,20,0,0,4,9,7,3,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,8,14,11,3,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6571,0,0,3,4,9,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,3,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,3,3,0,0,20,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,4,4,0,0,30,0,3,0,3,0,3,0,0,0,11,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,7,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
