POA_CODE_2016,T_LPLFS_EPT_DC_0_4,T_LPLFS_EPT_DC_5_9,T_LPLFS_EPT_DC_10_12,T_LPLFS_EPT_DC_13_14,T_LPLFS_EPT_DC_15_17,T_LPLFS_EPT_DC_18_20,T_LPLFS_EPT_DC_21_24,T_LPLFS_EPT_Tot,T_LPLFS_EAW_DC_0_4,T_LPLFS_EAW_DC_5_9,T_LPLFS_EAW_DC_10_12,T_LPLFS_EAW_DC_13_14,T_LPLFS_EAW_DC_15_17,T_LPLFS_EAW_DC_18_20,T_LPLFS_EAW_DC_21_24,T_LPLFS_EAW_Tot,T_LPLFS_HNS_DC_0_4,T_LPLFS_HNS_DC_5_9,T_LPLFS_HNS_DC_10_12,T_LPLFS_HNS_DC_13_14,T_LPLFS_HNS_DC_15_17,T_LPLFS_HNS_DC_18_20,T_LPLFS_HNS_DC_21_24,T_LPLFS_HNS_Tot,T_LPLFS_EW_Tot_DC_0_4,T_LPLFS_EW_Tot_DC_5_9,T_LPLFS_EW_Tot_DC_10_12,T_LPLFS_EW_Tot_DC_13_14,T_LPLFS_EW_Tot_DC_15_17,T_LPLFS_EW_Tot_DC_18_20,T_LPLFS_EW_Tot_DC_21_24,T_LPLFS_EW_Tot_Tot,T_LPLFS_ULFTW_DC_0_4,T_LPLFS_ULFTW_DC_5_9,T_LPLFS_ULFTW_DC_10_12,T_LPLFS_ULFTW_DC_13_14,T_LPLFS_ULFTW_DC_15_17,T_LPLFS_ULFTW_DC_18_20,T_LPLFS_ULFTW_DC_21_24,T_LPLFS_ULFTW_Tot,T_LPLFS_ULPTW_DC_0_4,T_LPLFS_ULPTW_DC_5_9,T_LPLFS_ULPTW_DC_10_12,T_LPLFS_ULPTW_DC_13_14,T_LPLFS_ULPTW_DC_15_17,T_LPLFS_ULPTW_DC_18_20,T_LPLFS_ULPTW_DC_21_24,T_LPLFS_ULPTW_Tot,T_LPLFS_U_T_DC_0_4,T_LPLFS_U_T_DC_5_9,T_LPLFS_U_T_DC_10_12,T_LPLFS_U_T_DC_13_14,T_LPLFS_U_T_DC_15_17,T_LPLFS_U_T_DC_18_20,T_LPLFS_U_T_DC_21_24,T_LPLFS_U_T_Tot,T_LPLFS_T_LF_DC_0_4,T_LPLFS_T_LF_DC_5_9,T_LPLFS_T_LF_DC_10_12,T_LPLFS_T_LF_DC_13_14,T_LPLFS_T_LF_DC_15_17,T_LPLFS_T_LF_DC_18_20,T_LPLFS_T_LF_DC_21_24,T_LPLFS_T_LF_Tot,T_LPLFS_NLF_DC_0_4,T_LPLFS_NLF_DC_5_9,T_LPLFS_NLF_DC_10_12,T_LPLFS_NLF_DC_13_14,T_LPLFS_NLF_DC_15_17,T_LPLFS_NLF_DC_18_20,T_LPLFS_NLF_DC_21_24,T_LPLFS_NLF_Tot,T_LPLFS_LFSNS_DC_0_4,T_LPLFS_LFSNS_DC_5_9,T_LPLFS_LFSNS_DC_10_12,T_LPLFS_LFSNS_DC_13_14,T_LPLFS_LFSNS_DC_15_17,T_LPLFS_LFSNS_DC_18_20,T_LPLFS_LFSNS_DC_21_24,T_LPLFS_LFSNS_Tot,T_LPLFS_Tot_DC_0_4,T_LPLFS_Tot_DC_5_9,T_LPLFS_Tot_DC_10_12,T_LPLFS_Tot_DC_13_14,T_LPLFS_Tot_DC_15_17,T_LPLFS_Tot_DC_18_20,T_LPLFS_Tot_DC_21_24,T_LPLFS_Tot_Tot
POA6564,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,14
POA6566,0,12,9,4,13,0,0,29,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,3,26,21,5,18,0,0,72,0,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,6,6,28,22,5,18,0,0,81,16,9,6,7,3,0,0,37,0,0,0,0,0,0,0,0,20,40,32,13,20,0,0,119
POA6567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6
POA6568,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
POA6569,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,6,3,7,0,0,0,0,18
POA6571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA6603,0,4,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,0,0,0,20,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,3,0,3,3,3,0,0,0,11,0,5,10,3,4,0,0,29,10,13,3,0,3,0,0,35,0,0,0,0,0,0,0,3,13,24,16,7,4,0,0,64
POA6605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,8
POA6608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
POA6609,4,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,11
POA6612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA6613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
POA6623,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,8,5,0,0,20,4,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,10,10,6,10,5,0,0,33
POA6625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA6628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4
POA6630,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,4,0,0,0,19,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,7,10,4,0,0,0,21,14,6,0,0,0,0,0,20,0,0,0,0,0,0,0,4,18,18,12,4,0,0,0,42
POA6631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
POA6635,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,10
POA6638,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,3,0,5,0,0,0,10,4,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,13
POA6639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6640,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,7
POA6642,0,9,4,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,0,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,8,0,3,0,0,31,11,7,3,5,0,0,0,30,0,6,3,3,0,0,0,14,17,24,15,10,3,0,0,72
POA6646,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,13,7,3,0,0,0,0,0,13,3,14,0,0,0,0,0,25,8,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,10,17,3,4,0,0,0,37
POA6701,6,16,10,4,3,0,0,38,0,4,3,0,0,0,0,5,0,4,3,0,0,0,0,6,17,41,23,13,11,0,0,112,0,7,7,6,3,0,0,13,0,3,3,0,0,0,0,9,0,6,6,7,3,0,0,22,19,48,31,18,16,0,0,135,33,41,27,21,6,0,0,135,7,7,4,3,0,0,0,22,59,96,64,39,27,3,0,292
POA6705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,8,10,3,4,0,0,0,20,0,0,0,0,0,0,0,0,4,14,4,4,0,0,0,30
POA6707,9,7,7,3,3,0,0,33,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,17,16,7,13,3,0,60,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,8,0,0,4,0,0,0,0,9,12,14,21,13,14,3,0,64,11,4,3,0,4,0,0,30,0,0,0,0,0,0,0,0,20,23,21,14,19,3,0,96
POA6710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,6,3,0,0,0,11,0,3,9,0,0,0,0,18,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,26
POA6711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,12,7,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,15
POA6714,22,19,10,9,3,0,0,67,4,0,0,0,0,0,0,7,3,0,0,0,0,0,0,5,54,76,37,43,34,0,0,246,0,7,3,4,8,0,0,21,4,7,0,0,0,0,0,10,8,9,5,4,8,0,0,35,57,85,46,53,41,0,0,286,95,67,37,7,16,0,0,218,5,0,4,0,0,0,0,6,157,150,90,60,62,0,0,513
POA6716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,0,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,19
POA6718,3,0,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,11,9,3,0,0,29,0,5,0,0,0,0,0,5,3,0,0,0,0,0,0,8,3,4,0,0,0,0,0,11,11,15,11,4,3,0,0,39,16,12,5,7,4,0,0,36,0,0,0,0,0,0,0,3,20,23,12,13,9,0,0,81
POA6720,0,3,3,3,0,0,0,16,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,19,12,12,7,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,19,16,12,7,0,0,62,11,7,0,0,0,0,0,13,0,0,0,0,0,0,0,0,9,23,16,12,7,0,0,76
POA6721,10,11,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,5,0,3,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,16,16,5,3,3,4,0,47,10,11,3,0,3,0,0,28,0,0,0,0,0,0,0,0,24,22,9,5,10,4,0,73
POA6722,12,23,7,8,0,0,0,53,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,7,36,51,34,27,21,0,0,174,0,3,0,0,3,0,0,12,4,0,0,3,0,0,0,9,4,3,3,5,3,0,0,17,47,53,33,28,27,0,0,191,66,59,25,17,18,0,0,174,3,0,3,0,0,0,0,8,115,115,62,48,42,3,0,372
POA6725,28,36,20,8,15,0,0,113,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,3,51,85,68,33,37,4,0,274,8,12,3,6,0,0,0,35,9,7,5,4,0,0,0,29,14,21,9,13,0,0,0,62,65,109,78,47,42,7,0,336,96,85,38,34,18,0,0,272,3,9,0,0,0,0,0,14,162,201,118,83,56,7,0,622
POA6726,12,23,12,7,6,0,0,58,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,31,41,22,26,23,0,0,141,3,0,5,0,0,0,0,10,0,6,3,0,3,0,0,17,3,10,5,0,3,0,0,22,35,50,29,29,25,0,0,161,54,56,23,9,8,0,0,157,3,9,6,0,0,0,0,16,89,113,60,37,33,0,0,333
POA6728,12,11,6,3,3,0,0,30,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,3,28,42,26,10,13,0,0,112,8,9,4,0,3,0,0,25,0,9,4,3,4,0,0,23,10,19,6,7,4,0,0,47,36,62,32,16,21,0,0,159,102,93,61,25,20,0,0,298,3,3,0,0,0,0,0,12,143,154,94,38,43,0,0,470
POA6731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6740,5,6,7,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,15,13,3,4,0,0,41,0,3,4,0,3,0,0,9,0,3,0,0,0,0,0,3,0,3,4,0,3,0,0,10,11,18,15,4,5,0,0,52,19,17,20,6,5,0,0,69,0,4,0,0,0,0,0,9,35,35,31,10,10,0,0,125
POA6743,15,27,16,12,11,0,0,91,0,0,3,0,0,0,0,9,3,0,0,0,0,0,0,0,39,57,39,22,15,0,0,179,5,0,0,0,0,0,0,13,6,8,7,0,0,0,0,14,12,9,4,3,4,0,0,24,46,65,45,23,17,0,0,206,66,56,35,17,12,0,0,187,4,10,5,0,0,0,0,16,114,128,81,42,37,0,0,411
POA6751,3,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,10,11,7,0,0,44,0,7,3,4,0,0,0,8,0,3,0,0,0,0,0,9,0,6,3,3,0,0,0,20,7,19,17,17,12,0,0,66,3,7,8,0,0,0,0,17,0,0,0,3,0,0,0,3,9,25,18,15,12,0,0,86
POA6753,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,14,12,10,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,11,16,13,10,14,0,0,63,28,16,9,3,3,0,0,56,4,0,0,0,0,0,0,3,41,35,19,17,18,0,0,122
POA6754,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,7,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,5,7,4,0,0,26,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,7,5,7,4,0,0,25
POA6758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6
POA6760,0,4,3,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,14,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,9,3,0,3,0,0,17,4,6,3,7,0,0,0,23,3,4,0,3,0,0,0,8,12,14,13,5,3,0,0,50
POA6762,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,3,0,0,0,0,11,5,7,3,5,0,0,0,17,7,0,0,0,0,0,0,4,11,9,5,6,0,0,0,35
POA6765,0,4,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,12,8,4,4,0,0,41,3,3,0,4,0,0,0,12,3,0,0,0,0,0,0,3,9,5,0,3,0,0,0,17,16,19,6,8,8,0,0,57,34,31,12,13,4,0,0,88,0,0,3,0,0,0,0,5,52,50,20,19,9,0,0,148
POA6770,7,9,9,4,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,17,17,10,8,0,0,74,0,3,3,4,0,0,0,10,0,5,0,0,0,0,0,3,0,8,4,4,3,0,0,15,17,24,21,18,6,0,0,88,43,55,35,23,8,0,0,162,4,8,3,0,0,0,0,12,68,82,58,40,15,0,0,266
