region_id,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
POA6397,3,3,12,20,17,20,9,0,0,84,0,3,3,3,7,3,3,3,3,28,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,7,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6398,6,3,18,28,24,27,14,3,0,123,0,0,3,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6,3,4,0,0,0,13,0,0,8,3,5,4,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,0,0,0,14,0,0,0,4,4,4,0,0,0,12,3,0,0,0,6,3,0,0,0,12,0,0,3,3,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0
POA6401,127,143,275,313,380,348,65,4,4,1659,0,4,4,5,9,10,5,3,0,40,0,0,0,3,0,3,0,0,0,6,3,0,7,10,11,3,3,0,0,37,0,0,0,0,6,4,0,0,0,10,3,4,4,12,9,5,3,0,0,40,0,0,7,13,5,4,0,0,0,29,32,20,27,47,46,31,3,0,0,206,24,14,18,21,28,18,4,0,0,127,0,3,0,8,22,3,3,0,0,39,0,0,5,4,6,0,0,0,0,15,0,5,17,7,9,4,0,0,0,42,3,9,3,3,0,7,3,0,0,28,4,5,8,13,8,8,3,0,0,49,0,0,13,10,20,7,3,0,0,53,0,13,21,23,27,27,3,0,0,114,3,18,42,50,68,48,4,0,0,233,10,22,49,77,79,66,5,0,0,308,4,0,0,0,6,0,4,3,0,17,4,3,14,5,17,9,4,0,0,56
POA6403,3,3,12,4,12,15,0,3,0,52,0,0,0,3,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,12,3,0,0,3,0,3,0,0,0,9,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6
POA6405,0,4,11,16,20,17,3,3,0,74,0,0,0,3,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,6,4,0,0,0,0,4,0,0,0,8,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,3,5,0,4,0,0,0,12,0,0,3,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6407,22,22,54,53,65,47,11,6,0,280,3,0,3,4,6,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,3,4,0,0,0,0,0,0,7,3,3,4,3,5,5,0,0,0,23,3,3,3,4,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,3,5,0,0,0,11,0,3,7,12,11,14,3,0,0,50,0,3,0,6,8,8,3,0,0,28,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4
POA6409,6,6,18,12,38,10,3,5,0,98,0,0,3,6,3,3,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,12,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,3,0,5,3,3,0,0,14,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6410,3,10,39,44,68,60,23,6,0,253,3,3,0,3,6,5,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,4,4,13,5,0,0,0,29,3,0,3,9,3,0,0,0,0,18,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,3,9,11,7,7,0,0,0,37,0,4,4,4,24,16,0,0,0,52,0,0,3,3,0,0,0,0,0,6,0,0,3,3,3,0,0,0,0,9
POA6413,3,6,9,15,9,17,6,0,0,65,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6415,49,67,155,159,168,122,37,6,5,768,3,3,0,7,7,6,3,0,0,29,0,0,0,4,0,0,0,0,0,4,0,0,3,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,12,0,3,6,8,3,5,0,0,0,25,16,9,9,15,30,16,0,0,0,95,11,4,8,12,10,3,0,0,0,48,0,4,9,0,6,5,5,0,0,29,0,0,3,0,0,3,0,0,0,6,0,3,10,3,3,3,0,0,0,22,0,0,0,0,3,0,0,0,0,3,3,5,0,6,3,0,0,0,0,17,0,3,3,3,3,0,0,0,0,12,0,7,8,13,4,10,3,0,0,45,0,9,27,18,28,10,3,0,0,95,5,8,11,24,28,17,3,0,0,96,0,3,0,0,3,0,0,0,0,6,5,0,7,6,3,3,0,0,0,24
POA6418,9,11,29,35,39,49,13,0,0,185,0,0,5,5,8,3,3,0,0,24,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,3,0,3,3,0,0,0,12,3,0,0,0,0,3,0,0,0,6,0,0,0,4,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,3,3,0,0,0,0,0,9,0,0,5,11,3,5,0,0,0,24,0,0,5,3,6,7,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6
POA6421,0,6,3,23,16,12,7,0,0,67,0,0,0,3,3,3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
POA6423,0,3,26,17,30,19,3,0,0,98,0,0,0,0,3,3,3,0,0,9,0,3,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,0,3,3,0,0,0,9,0,3,3,0,3,0,3,0,0,12,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6425,0,7,7,10,22,9,8,3,0,66,0,0,0,3,8,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,8,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6426,11,29,64,82,74,62,16,4,4,346,0,0,0,8,4,4,3,0,0,19,0,5,8,3,0,0,3,0,0,19,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,6,14,11,4,0,0,0,39,0,6,0,6,6,5,0,0,0,23,0,0,3,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,3,5,0,4,0,0,12,0,5,8,16,4,3,0,0,0,36,0,0,0,8,0,10,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,7
POA6429,18,47,102,105,115,91,18,0,0,496,3,0,4,0,4,3,0,0,0,14,0,3,9,8,11,3,0,0,0,34,0,0,0,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,3,3,3,5,8,0,0,0,26,3,3,4,0,9,0,3,0,0,22,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,8,0,3,3,3,5,5,0,0,0,19,0,3,5,3,10,3,0,0,0,24,0,3,3,3,6,12,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6430,444,716,1755,1614,1401,756,129,9,0,6824,0,0,0,0,0,3,0,0,0,3,10,82,196,114,88,16,6,0,0,512,7,15,44,40,37,20,3,0,0,166,0,3,6,8,8,3,0,0,0,28,8,13,35,45,46,16,4,0,0,167,10,13,36,31,16,5,0,0,0,111,143,71,119,130,161,71,7,0,0,702,58,61,78,74,77,30,9,0,0,387,9,17,32,32,39,32,5,0,0,166,9,13,16,10,5,3,0,0,0,56,3,16,31,30,18,7,3,0,0,108,14,16,29,25,34,14,0,3,0,135,18,27,40,52,40,16,4,0,0,197,10,20,42,47,36,31,0,0,0,186,8,26,65,91,77,32,7,0,0,306,11,50,161,211,177,64,15,0,0,689,20,60,165,184,198,112,6,0,0,745,11,8,14,15,9,11,0,3,0,71,28,30,50,63,37,17,0,3,0,228
POA6431,10,7,32,17,15,16,3,3,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,5,7,3,3,0,0,36,0,4,7,0,4,4,0,0,0,19,0,3,6,0,0,3,0,0,0,12,0,0,3,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,7
POA6432,131,252,510,468,429,280,52,3,0,2125,0,0,0,0,0,0,0,0,0,0,0,22,37,37,27,0,0,0,0,123,3,7,15,11,9,4,0,0,0,49,0,0,0,0,0,0,0,0,0,0,4,10,10,5,7,6,0,0,0,42,0,6,11,17,10,3,3,0,0,50,41,32,41,57,49,18,3,0,0,241,24,21,39,38,41,26,3,0,0,192,4,4,13,18,18,8,3,0,0,68,4,4,0,0,0,0,0,0,0,8,0,5,8,9,4,0,0,0,0,26,3,10,15,4,4,0,3,0,0,39,3,8,13,8,15,3,0,0,0,50,4,8,19,11,9,14,3,0,0,68,0,7,19,19,23,14,0,0,0,82,4,6,21,43,42,9,0,0,0,125,3,23,29,48,57,38,5,0,0,203,4,0,5,8,4,3,0,0,0,24,7,11,24,16,12,8,3,0,0,81
POA6434,0,3,3,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6436,0,3,13,5,10,12,4,0,0,47,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,12,0,0,0,3,5,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6437,3,77,216,148,123,60,5,0,7,639,0,0,0,0,0,0,0,0,0,0,0,5,24,13,11,7,0,0,0,60,0,3,4,4,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,4,5,0,5,0,0,0,0,14,0,0,5,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,0,0,12,0,0,0,3,0,0,0,0,0,3,0,3,5,8,5,0,0,0,0,21,0,3,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
POA6438,18,36,79,63,80,53,10,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,15,9,8,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,10,0,11,6,8,4,3,0,0,0,32,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,4,4,6,3,0,0,0,24,0,7,7,3,10,0,0,0,0,27,0,0,6,4,7,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
POA6440,9,53,112,139,99,77,14,3,0,506,0,0,0,0,0,0,0,0,0,0,0,5,24,9,3,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,8,5,3,0,0,28,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,6,0,4,10,4,3,4,0,0,0,25,0,3,9,3,3,5,3,0,0,26,0,0,4,6,3,0,0,0,0,13,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4
POA6442,72,80,200,205,129,91,14,0,0,791,0,0,0,0,0,0,0,0,0,0,0,14,26,31,12,5,0,0,0,88,0,3,8,3,3,4,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,9,6,12,14,15,7,0,0,0,63,3,0,8,7,8,3,3,0,0,32,3,3,3,8,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,3,8,0,0,0,0,0,11,3,0,3,0,0,3,0,0,0,9,0,7,5,4,6,0,0,0,0,22,0,5,6,10,7,5,0,0,0,33,0,6,8,24,22,7,3,0,0,70,0,3,6,14,10,0,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,9
POA6443,4,25,76,77,76,44,15,0,0,317,3,0,0,0,0,3,3,0,0,9,0,3,4,3,3,3,0,0,0,16,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,6,0,6,10,3,0,0,0,30,3,5,12,8,15,3,3,0,0,49,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,3,3,0,0,9,0,0,6,3,3,3,0,0,0,15,0,3,6,9,3,3,3,0,0,27,0,0,3,4,5,5,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6
POA6445,4,6,9,13,9,6,12,0,0,59,0,0,3,3,6,5,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
